index,x0,x1,x2,weight,rho,delta,nh,isSeed,clusterId
505,84.35,0,1,-55.98,138.205,1.52,649,0,8
506,0,1,38.46,0,0,1.32,551,0,-1
507,1,90.24,0,1,16.5,5.39,297,0,7
508,-46.33,0,1,-104.45,-71.935,0.539997,679,0,5
509,0,1,-123.69,0,0,5.72,692,0,-1
510,1,-230,0,1,2,10.27,75,0,-1
511,15.25,0,1,-201.19,-474.305,2.09,415,0,8
512,0,1,132.39,0,0,12.99,581,0,-1
513,1,106.06,0,1,16,1.87,36,0,7
514,-65.32,0,1,209.65,19.87,2.05,442,0,5
515,0,1,80.77,0,0,1.15,587,0,-1
516,1,116.31,0,1,15.5,7.65,576,0,7
517,113.1,0,1,32.59,250.435,0.68,376,0,6
518,0,1,108.05,0,0,1.75,635,0,-1
519,1,66.67,0,1,21.5,0.82,273,0,1
520,23.53,0,1,135.05,101.945,2.23,676,0,8
521,0,1,-113.96,0,0,0.400002,557,0,-1
522,1,67.83,0,1,22.5,12.85,489,0,1
523,131.95,0,1,84.46,320.64,999,-1,1,6
524,0,1,-84.23,0,0,0.199997,575,0,-1
525,1,-93.76,0,1,34.5,0.310005,621,0,9
526,115.94,0,1,41.16,204.365,1.31001,313,0,6
527,0,1,104.93,0,0,1.05,683,0,-1
528,1,-5.25,0,1,-381.115,5.36681,112,0,8
529,24.85,0,1,75.58,72.21,0.42,367,0,8
530,0,1,-13.2,0,-297.005,0.99,686,0,5
531,1,79.32,0,1,15.5,0.169998,609,0,1
532,-31.41,0,1,0.81,228.805,3.07,481,0,5
533,0,1,65.19,0,0,2.32999,560,0,-1
534,1,-24.4,0,1,32.5,3.15,237,0,0
535,81.67,0,1,43.72,234.66,5.43999,463,0,8
536,0,1,-158.02,0,0,3.14,746,0,-1
537,1,-145.21,0,1,11,0.560013,207,0,-1
538,-60.54,0,1,-40.82,-27.105,2.73,442,0,5
539,0,1,-168.86,0,0,2.43001,701,0,-1
540,1,24.84,0,1,17,1.12,321,0,1
541,62.23,0,1,70.29,246,0.649998,607,0,8
542,0,1,-184.85,0,0,4.75999,596,0,-1
543,1,84.93,0,1,14.5,2.12,270,0,7
544,2.1,0,1,-197,-482.615,0.17,274,0,8
545,0,1,-60.92,0,0,6.49001,671,0,-1
546,1,-171.59,0,1,12,1.53,735,0,-1
547,-39.4,0,1,-55.43,21.27,1.14,91,0,5
548,0,1,118.75,0,0,0.650002,581,0,-1
549,1,-104.55,0,1,16,0.0300064,660,0,9
550,99,0,1,-207.81,-93.515,0.0699997,160,0,6
551,0,1,37.14,0,0,1.74,566,0,-1
552,1,-40.28,0,1,16,0.139999,579,0,0
553,-96.85,0,1,-26.84,-64.695,1.06,730,0,4
554,0,1,-85.59,0,0,0.630005,605,0,-1
555,1,200.73,0,1,2,16.68,702,0,7
556,39.96,0,1,-79.21,223.3,0.760002,58,0,8
557,0,1,-114.36,0,0,2.06,647,0,-1
558,1,-36.19,0,1,16.5,1.16,69,0,0
559,187.29,0,1,76.8,94.74,1.01999,664,0,10
560,0,1,67.52,0,0,4.67,584,0,-1
561,1,-17.92,0,1,-291.865,0.889999,495,0,0
562,114.59,0,1,115.82,307.735,0.129997,52,0,6
563,0,1,-12.14,0,-295.505,2.05,686,0,5
564,1,22.45,0,1,18,24,498,0,1
565,-141.71,0,1,23.72,-138.965,1.12001,337,0,4
566,0,1,35.4,0,0,11.06,641,0,-1
567,1,83.73,0,1,14,1.2,543,0,7
568,101.63,0,1,-63.3,3.04999,1.68999,709,0,6
569,0,1,58.32,0,0,1.15,737,0,-1
570,1,-41.78,0,1,17,6.75,69,0,0
571,-114.31,0,1,193.23,67.8,5.67,370,0,4
572,0,1,-101.83,0,0,2.53,689,0,-1
573,1,-114.9,0,1,14.5,1.14,162,0,9
574,-132.59,0,1,80.73,81.5,12.01,472,0,4
575,0,1,-84.43,0,0,1.79,605,0,-1
576,1,123.96,0,1,29,999,-1,1,7
577,52.57,0,1,-125.96,141.74,1.26,133,0,8
578,0,1,90.08,0,0,8.16,587,0,-1
579,1,-40.14,0,1,16,0.490002,594,0,0
580,-64.23,0,1,68.28,-31.2,0.960003,442,0,5
581,0,1,119.4,0,0,1.64,644,0,-1
582,1,110.17,0,1,14.5,2.21,141,0,7
583,-129.53,0,1,-152.37,-178.89,0.330002,682,0,4
584,0,1,62.85,0,0,5.68,737,0,-1
585,1,12.99,0,1,-393.6,1.72,588,0,1
586,-172.27,0,1,-130.69,-8.42002,0.940002,421,0,3
587,0,1,81.92,0,0,3.1,713,0,-1
588,1,14.71,0,1,-293.505,1.24,42,0,1
589,-73.47,0,1,-142.19,-258.155,1.78,115,0,5
590,0,1,-25.63,0,0,0.650002,668,0,5
591,1,-138.32,0,1,9,6.32999,207,0,-1
592,-139.5,0,1,41.1,-38.64,5.09,301,0,4
593,0,1,-32.95,0,0,0.150002,734,0,5
594,1,-40.63,0,1,16.5,1.15,570,0,0
595,-113.55,0,1,-132.23,-94.93,0.759995,571,0,4
596,0,1,-189.61,0,0,17.97,743,0,-1
597,1,8.46,0,1,-390.615,1.16,732,0,8
598,-65.54,0,1,-40.72,-105.315,0.220001,514,0,5
599,0,1,-211.11,0,0,0.339996,638,0,-1
600,1,-99.97,0,1,34.5,0.309998,630,0,9
601,8.75,0,1,106.6,-169.045,14.78,520,0,8
602,0,1,-79.6,0,0,0.540001,608,0,-1
603,1,-128.57,0,1,9,1.06,396,0,9
604,-10.21,0,1,83.36,22.005,9.17,433,0,5
605,0,1,-86.22,0,0,0.729996,620,0,-1
606,1,-12.69,0,1,-387.1,1.88,387,0,0
607,61.58,0,1,116.36,257.235,1.79,460,0,8
608,0,1,-79.06,0,0,5.95,704,0,-1
609,1,79.15,0,1,15.5,2.44,693,0,1
610,-26.54,0,1,20.62,244.515,0.410002,346,0,5
611,0,1,-39.98,0,0,0.470001,674,0,5
612,1,9.42,0,1,-463.975,0.7,87,0,8
613,38.94,0,1,30.44,278.125,0.16,283,0,8
614,0,1,-72.13,0,0,0.980003,704,0,-1
615,1,26.45,0,1,17,2.73,321,0,1
616,42.85,0,1,-106.69,266.93,1.12,181,0,8
617,0,1,-223.14,0,0,2.41,719,0,-1
618,1,-96.95,0,1,35,0.879997,432,0,9
619,-36.15,0,1,67.13,137.6,2.21,232,0,5
620,0,1,-86.95,0,0,12.35,689,0,-1
621,1,-93.45,0,1,34.5,0.469994,672,0,9
622,-47.86,0,1,42.15,-8.94503,0.990002,679,0,5
623,0,1,11.7,0,-396.185,0.29,440,0,-1
624,1,70.71,0,1,21,2.88,522,0,1
625,2.71,0,1,-115.06,-441.645,0.78,274,0,8
626,0,1,53.92,0,0,3.25,737,0,-1
627,1,-168.46,0,1,12.5,4.24001,375,0,-1
628,75.85,0,1,-47.49,284.355,0.190002,118,0,8
629,0,1,7.52,0,-391.115,0.91,434,0,-1
630,1,-100.28,0,1,35.5,4.54,696,0,9
631,-183.38,0,1,42.9,101.145,6.04001,85,0,3
632,0,1,-47.24,0,0,0.420002,698,0,5
633,1,-1.02,0,1,-382.615,1.06,708,0,8
634,-179.55,0,1,-73.96,44.01,2.21001,85,0,3
635,0,1,109.8,0,0,4.39999,665,0,-1
636,1,-15.63,0,1,-284.005,1.4,495,0,0
637,-69.39,0,1,-18.19,-244.52,0.150002,331,0,5
638,0,1,-211.45,0,0,8.45,653,0,-1
639,1,83.54,0,1,13.5,0.190002,567,0,7
640,54.7,0,1,-25.33,423.5,999,-1,1,8
641,0,1,46.46,0,0,10.71,737,0,-1
642,1,-147.48,0,1,10,2.26999,537,0,-1
643,-33.54,0,1,34.09,207.495,0.399998,232,0,5
644,0,1,117.76,0,0,3.56001,665,0,-1
645,1,-87.22,0,1,36,999,-1,1,9
646,-102.5,0,1,-143.8,-47.645,0.0299988,385,0,4
647,0,1,-116.42,0,0,9.96,710,0,-1
648,1,51.15,0,1,24,1.1,180,0,1
649,82.83,0,1,26.56,213.47,1.16,535,0,8
650,0,1,8.96,0,-321.325,0.53,434,0,-1
651,1,144.27,0,1,11.5,0.740005,744,0,7
652,58.36,0,1,20.83,267.525,3.66,640,0,8
653,0,1,-219.9,0,0,5.65001,719,0,-1
654,1,41.23,0,1,15,5.22,498,0,1
655,96.6,0,1,31.27,63.435,3.34,709,0,6
656,0,1,-28.62,0,0,2.34,668,0,5
657,1,-34.56,0,1,18,7.01,237,0,0
658,156.07,0,1,-56.79,-134.88,6.75,670,0,6
659,0,1,-17.34,0,-395.82,1.62,350,0,5
660,1,-104.52,0,1,16,3.75,486,0,9
661,-80.64,0,1,65.95,-238.17,1.95,487,0,4
662,0,1,-19.86,0,1.5,22.7052,412,0,5
663,1,97.73,0,1,19,26.23,576,0,7
664,186.27,0,1,126.32,114.34,39.74,322,1,10
665,0,1,114.2,0,0,10.32,683,0,-1
666,1,107.28,0,1,15.5,0.949997,18,0,7
667,-190.43,0,1,76.49,-9.36002,1.03,130,0,3
668,0,1,-26.28,0,0,5.44,728,0,5
669,1,-24.14,0,1,31.5,0.26,534,0,0
670,149.32,0,1,38.73,54.355,2.79001,322,0,6
671,0,1,-67.41,0,0,5.7,704,0,-1
672,1,-92.98,0,1,35,2.75999,696,0,9
673,-219.4,0,1,155.09,240.755,6.89999,706,0,11
674,0,1,-40.45,0,0,5.74,749,0,5
675,1,-61.68,0,1,16.5,1.24,414,0,9
676,25.76,0,1,88.26,182.975,4.53,439,0,8
677,0,1,14.83,0,-300.505,0.82,722,0,-1
678,1,-2.87,0,1,-381.615,2.38,528,0,8
679,-46.87,0,1,172.28,56.12,5.01,235,0,5
680,0,1,-6.87,0,-317.825,5.27,563,0,5
681,1,-126.96,0,1,8.5,1.14001,357,0,9
682,-129.86,0,1,-200.17,-141.62,2.67,403,0,4
683,0,1,103.88,0,0,25.06,713,0,-1
684,1,52.65,0,1,23,0.989998,189,0,1
685,165.6,0,1,30.64,-94.055,12.11,202,0,10
686,0,1,-14.19,0,-239.285,1.38,122,0,5
687,1,-83.57,0,1,31,0.209999,261,0,9
688,45.73,0,1,172.37,276.895,4,181,0,8
689,0,1,-99.3,0,0,7.16,710,0,-1
690,1,59.04,0,1,22,4.06,489,0,1
691,-197.55,0,1,-122.87,-32.035,1.32001,694,0,11
692,0,1,-129.41,0,0,10.11,725,0,-1
693,1,76.71,0,1,17,3.46,93,0,1
694,-196.23,0,1,183.78,123.845,16.27,706,0,11
695,0,1,146.4,0,0,33.18,731,0,-1
696,1,-95.74,0,1,35.5,8.52,645,0,9
697,95.38,0,1,132.08,23.895,1.22,655,0,6
698,0,1,-46.82,0,0,12.11,749,0,5
699,1,-178.72,0,1,5,6.37,33,0,-1
700,-183.15,0,1,-200.89,-19.53,0.230011,631,0,3
701,0,1,-166.43,0,0,5.21001,743,0,-1
702,1,184.05,0,1,2,7.45,738,0,7
703,12.19,0,1,-147.94,-371.065,0.97,415,0,8
704,0,1,-73.11,0,0,33.35,710,0,-1
705,1,-155.39,0,1,12.5,3.75,480,0,-1
706,-212.5,0,1,120.69,254.01,15.22,736,0,11
707,0,1,18.55,0,-277.25,1.4,233,0,-1
708,1,-2.08,0,1,-382.615,0.79,678,0,8
709,99.94,0,1,212.82,141.11,12.48,376,0,6
710,0,1,-106.46,0,0,33.06,725,0,-1
711,1,139.97,0,1,11.5,3.56,744,0,7
712,-150.14,0,1,102.72,126.935,12.8,409,0,3
713,0,1,78.82,0,0,21.65,737,0,-1
714,1,-98.03,0,1,34.5,0.790001,267,0,9
715,104.44,0,1,71.99,59.255,3.78,145,0,6
716,0,1,180.51,0,0,0.929993,731,0,-1
717,1,-52,0,1,17.5,6.56,30,0,9
718,206.97,0,1,10.32,37.25,14.58,349,0,10
719,0,1,-225.55,0,0,999,-1,0,-1
720,1,-29.17,0,1,17,1.62,237,0,0
721,-95.89,0,1,-121.49,-95.26,0.0999985,730,0,4
722,0,1,14.01,0,-299.005,3.14,233,0,-1
723,1,-215.51,0,1,2.5,35.72,402,0,-1
724,-229.99,0,1,120.56,334.03,2.27,736,0,11
725,0,1,-139.52,0,0,15.36,746,0,-1
726,1,-204.93,0,1,2,10.58,723,0,-1
727,72.95,0,1,217.49,367.19,18.25,640,0,8
728,0,1,-20.84,0,0,0.98,662,0,5
729,1,-124.76,0,1,8,0.900002,57,0,9
730,-95.79,0,1,-39.19,-54.11,5.31,304,0,4
731,0,1,179.58,0,0,999,-1,0,-1
732,1,7.3,0,1,-389.615,2.22,330,0,8
733,-62.78,0,1,-151.08,-105.225,0.490002,442,0,5
734,0,1,-32.8,0,0,1.91,749,0,5
735,1,-170.06,0,1,12,1.59999,627,0,-1
736,-227.72,0,1,154.8,351.15,999,-1,1,11
737,0,1,57.17,0,0,999,-1,0,-1
738,1,176.6,0,1,2.5,14.36,183,0,7
739,-206.16,0,1,-221.08,100.06,6.34,706,0,11
740,0,1,-13.28,0,-297.505,0.0799999,530,0,5
741,1,11.16,0,1,-393.6,2.7,597,0,8
742,-51.66,0,1,-75.9,-8.75003,1.22,343,0,5
743,0,1,-171.64,0,0,16.76,746,0,-1
744,1,143.53,0,1,12.5,7.39999,198,0,7
745,179.01,0,1,73.84,74.545,7.26001,664,0,10
746,0,1,-154.88,0,0,999,-1,0,-1
747,1,87.55,0,1,15.5,0.759995,264,0,7
748,-23.25,0,1,141.46,257.73,2.13,364,0,5
749,0,1,-34.71,0,0,14.85,662,0,5
750,1,1,1,1,-384.615,1.1136,112,0,8
