index,x0,x1,weight,rho,delta,nh,isSeed,clusterId
503,-81.21,-117.2,1,5.5,2.55031,505,0,42
504,-79.53,-114.61,1,5.5,0.594393,509,0,42
505,-81.17,-114.65,1,5.5,1.63233,509,0,42
506,-79.1,-112.35,1,5.5,0.577751,508,0,42
507,-78.03,-112.97,1,5.5,1.42412,508,0,42
508,-78.87,-111.82,1,5.5,2.34695,509,0,42
509,-79.66,-114.03,1,5.5,16.8729,647,1,42
510,109.18,209.87,1,6,1.93601,516,0,43
511,107.81,212.24,1,6,0.721391,514,0,43
512,109.33,208.88,1,5.5,0.744045,515,0,43
513,107.11,209.53,1,5.5,2.00811,517,0,43
514,108.31,211.72,1,6,1.92151,519,0,43
515,109.77,208.28,1,5.5,0.345393,518,0,43
516,110.73,211.03,1,6,0.700356,519,0,43
517,107.73,207.62,1,5.5,2.19647,518,0,43
518,109.9,207.96,1,5.5,2.04119,510,0,43
519,110.22,211.51,1,6,72.9571,188,1,43
520,-100.48,213.8,1,5.5,1.41421,528,0,44
521,-95.25,212.26,1,5.5,3.99713,526,0,44
522,-97.29,218.27,1,5.5,1.04695,524,0,44
523,-97.01,216.37,1,5.5,1.19203,524,0,44
524,-97.73,217.32,1,5.5,1.31747,525,0,44
525,-98.47,216.23,1,5.5,0.149994,527,0,44
526,-99.16,213.09,1,5.5,1.3923,528,0,44
527,-98.47,216.08,1,5.5,1.77564,528,0,44
528,-99.24,214.48,1,5.5,5.85432,529,0,44
529,-96.57,219.69,1,5.5,28.636,623,1,44
530,-18.03,-97.53,1,5.5,0.758021,533,0,45
531,-13.84,-95.66,1,6,1.39557,539,0,45
532,-15.65,-95.53,1,6,2.66177,539,0,45
533,-18.64,-97.08,1,5.5,1.87427,536,0,45
534,-13.69,-90.51,1,5.5,3.91594,539,0,45
535,-18.04,-94.67,1,5.5,2.54002,532,0,45
536,-17.49,-98.56,1,5.5,2.02596,537,0,45
537,-15.67,-97.67,1,5.5,2.14009,532,0,45
538,-20.43,-99.15,1,5,2.7366,533,0,45
539,-13.24,-94.4,1,6,44.4708,17,1,45
540,-8.13,-39.31,1,7,0.845279,549,0,46
541,-8.85,-39.36,1,6.5,0.721734,540,0,46
542,-8.26,-34.46,1,6,0.749668,979,0,46
543,-6.34,-41.38,1,8.5,74.1058,19,1,46
544,-4.02,-37.73,1,7.5,4.32492,543,0,46
545,-10.63,-36.65,1,6,2.37598,546,0,46
546,-8.4,-37.47,1,6,1.82543,547,0,46
547,-6.71,-36.78,1,6,2.85282,544,0,46
548,-10.46,-39.72,1,6,1.64976,541,0,46
549,-8.29,-40.14,1,7.5,2.31087,543,0,46
550,-38.87,67.64,1,5.5,1.07168,553,0,47
551,-40.89,66.71,1,5.5,0.955668,554,0,47
552,-40.48,69.76,1,5.5,1.70073,555,0,47
553,-38.05,66.95,1,5.5,1.54767,558,0,47
554,-39.96,66.93,1,5.5,0.821521,556,0,47
555,-38.93,70.46,1,5.5,4.27234,556,0,47
556,-39.53,66.23,1,5.5,2.29401,558,0,47
557,-35.6,64.89,1,5.5,1.86253,558,0,47
558,-37.33,65.58,1,5.5,3.54968,559,0,47
559,-34.82,63.07,1,5.5,49.3586,609,1,47
560,32.95,-103.92,1,5.5,2.53569,569,0,48
561,35.6,-106.12,1,5.5,0.121657,566,0,48
562,35.43,-100.76,1,5.5,0.944933,568,0,48
563,36.96,-104.65,1,5.5,1.48923,564,0,48
564,38.29,-105.32,1,5.5,0.349998,567,0,48
565,37.59,-101.73,1,5.5,2.91359,568,0,48
566,35.58,-106,1,5.5,3.02076,569,0,48
567,38.5,-105.04,1,5.5,5.28984,568,0,48
568,34.7,-101.36,1,5.5,5.49154,569,0,48
569,32.59,-106.43,1,5.5,47.3826,539,1,48
570,-180.48,153.37,1,6.5,0.404974,577,0,49
571,-183.77,154.78,1,9.5,3.12823,573,0,49
572,-182.49,154.46,1,8.5,0.220001,575,0,49
573,-182.14,157.45,1,10.5,999,-1,1,49
574,-181.41,152.31,1,6.5,0.71589,579,0,49
575,-182.27,154.46,1,8.5,0.909064,576,0,49
576,-181.69,155.16,1,8.5,2.11443,571,0,49
577,-180.34,153.75,1,6.5,1.18068,579,0,49
578,-179.73,150.56,1,6,2.42589,574,0,49
579,-181.26,153.01,1,7,1.7671,575,0,49
580,83.59,-144.13,1,6,1.21655,584,0,50
581,80.48,-142.5,1,5.5,1.69531,582,0,50
582,81.98,-143.29,1,6,1.11791,584,0,50
583,85.09,-143.2,1,6,0.998245,589,0,50
584,82.39,-144.33,1,6,0.662421,585,0,50
585,82.07,-144.91,1,6,4.1881,589,0,50
586,80.5,-146.42,1,5.5,2.14394,587,0,50
587,78.93,-144.96,1,5.5,1.49165,588,0,50
588,78.86,-143.47,1,5.5,3.12519,582,0,50
589,85.28,-142.22,1,6,999,-1,1,50
590,219.47,-112.79,1,5.5,1.86132,598,0,51
591,216.6,-111.31,1,5.5,0.777946,594,0,51
592,218.81,-110.58,1,5.5,0.890503,597,0,51
593,221.9,-108.12,1,5.5,2.30703,595,0,51
594,216.36,-110.57,1,5.5,0.758947,596,0,51
595,221.72,-110.42,1,5.5,1.10923,599,0,51
596,217.08,-110.33,1,5.5,1.03325,597,0,51
597,218.08,-110.07,1,5.5,4.33553,599,0,51
598,219.08,-114.61,1,5.5,4.46212,599,0,51
599,222.2,-111.42,1,5.5,42.4825,443,1,51
600,-33.6,119.32,1,5.5,2.13694,606,0,52
601,-35.4,113.21,1,5.5,1.96622,608,0,52
602,-36.76,114.66,1,5.5,2.72683,603,0,52
603,-34.1,115.26,1,5.5,0.700359,608,0,52
604,-39.54,113.68,1,5.5,1.80277,609,0,52
605,-31.4,114.49,1,5.5,2.58124,608,0,52
606,-34.09,117.24,1,5.5,2.08492,607,0,52
607,-35.72,118.54,1,5.5,4.33457,608,0,52
608,-33.98,114.57,1,5.5,4.95105,609,0,52
609,-38.38,112.3,1,5.5,64.1172,797,1,52
610,-60,-144.23,1,5,2.064,611,0,53
611,-59.76,-146.28,1,5.5,0.192091,614,0,53
612,-54.98,-153,1,5,3.60284,613,0,53
613,-57.64,-150.57,1,5.5,2.78325,617,0,53
614,-59.88,-146.43,1,5.5,0.863548,619,0,53
615,-58.89,-147.03,1,5.5,0.601667,619,0,53
616,-55.05,-148.88,1,5.5,4.73207,619,0,53
617,-60.17,-149.41,1,5.5,0.935354,618,0,53
618,-60.62,-150.23,1,5.5,3.25024,619,0,53
619,-59.47,-147.19,1,5.5,17.5815,911,1,53
620,-67.59,202.85,1,5.5,0.869771,625,0,54
621,-69.88,204.78,1,5.5,1.03078,626,0,54
622,-67.11,200.12,1,5.5,2.67152,629,0,54
623,-73.69,202.47,1,5.5,3.64018,626,0,54
624,-64.14,201.85,1,5.5,0.805235,629,0,54
625,-67.72,203.71,1,5.5,1.37,628,0,54
626,-70.91,204.82,1,5.5,2.58606,627,0,54
627,-68.97,206.53,1,5.5,3.7054,628,0,54
628,-68.77,202.83,1,5.5,4.02677,629,0,54
629,-64.92,201.65,1,5.5,69.8996,855,1,54
630,28.88,135.8,1,5.5,1.09458,631,0,55
631,29.97,135.9,1,5.5,1.53689,634,0,55
632,25.17,141.7,1,5.5,3.9493,638,0,55
633,26.78,137.69,1,5.5,1.08812,639,0,55
634,30.45,137.36,1,5.5,2.28324,636,0,55
635,27.39,135.23,1,5.5,1.83993,639,0,55
636,28.29,138.1,1,5.5,0.953408,638,0,55
637,29.65,141.31,1,5.5,2.76827,638,0,55
638,28.08,139.03,1,5.5,2.02405,639,0,55
639,27.66,137.05,1,5.5,999,-1,1,55
640,-97.54,-120.03,1,5.5,2.00242,647,0,56
641,-101.31,-119.31,1,5.5,1.09004,645,0,56
642,-103.28,-118.96,1,5.5,2.9806,645,0,56
643,-101.39,-123.91,1,5.5,2.564,649,0,56
644,-96.7,-123.76,1,5.5,1.24524,648,0,56
645,-100.3,-118.9,1,5.5,3.60035,649,0,56
646,-95.2,-122.39,1,5.5,2.3946,648,0,56
647,-95.58,-119.62,1,5.5,3.78336,648,0,56
648,-97.55,-122.85,1,5.5,1.85323,649,0,56
649,-99.34,-122.37,1,5.5,40.9019,142,1,56
650,15.02,-38.56,1,5.5,2.10052,657,0,57
651,12.54,-38.06,1,5.5,1.01213,659,0,57
652,8.41,-37.68,1,5.5,1.27012,654,0,57
653,11.63,-40.47,1,5.5,0.968813,656,0,57
654,9.55,-38.24,1,5.5,1.59261,658,0,57
655,13.04,-35.52,1,5.5,2.46293,659,0,57
656,12.58,-40.66,1,5.5,1.55081,657,0,57
657,13.01,-39.17,1,5.5,2.01675,658,0,57
658,11.13,-38.44,1,5.5,1.02728,659,0,57
659,11.66,-37.56,1,5.5,14.073,476,1,57
660,141.7,211.04,1,5.5,1.57308,668,0,58
661,144.18,213.57,1,5.5,2.17884,668,0,58
662,137.52,212.43,1,5.5,0.931511,665,0,58
663,140.11,215.15,1,5.5,1.35104,666,0,58
664,140.88,212.69,1,5.5,1.44517,669,0,58
665,137.98,213.24,1,5.5,1.24632,667,0,58
666,139.18,214.17,1,5.5,0.27202,667,0,58
667,138.96,214.01,1,5.5,2.26108,669,0,58
668,143.15,211.65,1,5.5,3.46698,669,0,58
669,139.69,211.87,1,5.5,28.9722,516,1,58
670,157.27,-169.03,1,5.5,2.6319,671,0,59
671,159.89,-169.28,1,5.5,1.08812,672,0,59
672,159.57,-170.32,1,5.5,2.46294,677,0,59
673,162.1,-171.36,1,5.5,0.563027,677,0,59
674,161.3,-172.56,1,5.5,0.94921,677,0,59
675,159.34,-172.89,1,5.5,2.59471,677,0,59
676,162.58,-170.9,1,5.5,1.20207,678,0,59
677,161.63,-171.67,1,5.5,2.3187,678,0,59
678,162.93,-169.75,1,5.5,2.19208,679,0,59
679,164.47,-171.31,1,5.5,44.3872,444,1,59
680,73.51,-40.62,1,5.5,1.68582,681,0,60
681,72.39,-39.36,1,5.5,2.28633,684,0,60
682,71.34,-42.24,1,5.5,2.67808,683,0,60
683,73.98,-42.69,1,5.5,2.11816,687,0,60
684,74.56,-38.64,1,5.5,3.01942,687,0,60
685,77.15,-42.09,1,5.5,1.59816,687,0,60
686,72.82,-46.71,1,5.5,6.00082,687,0,60
687,75.69,-41.44,1,5.5,4.06885,688,0,60
688,79.59,-40.28,1,5.5,9.77767,689,0,60
689,69.89,-39.05,1,5.5,65.2476,812,1,60
690,18.53,14.93,1,5.5,1.67839,696,0,61
691,20.65,21.69,1,5.5,2.22865,693,0,61
692,17.4,21.49,1,5.5,1.06963,695,0,61
693,22.03,23.44,1,5.5,5.46243,695,0,61
694,18.94,16.83,1,5.5,0.464004,696,0,61
695,16.69,22.29,1,5.5,3.88542,699,0,61
696,19.22,16.46,1,5.5,0.864928,698,0,61
697,16.47,17.37,1,5.5,1.44045,699,0,61
698,19.06,17.31,1,5.5,2.02514,699,0,61
699,17.4,18.47,1,5.5,58.1097,979,1,61
700,234.94,-180.68,1,5.5,0.43829,709,0,62
701,242.24,-180.94,1,5.5,0.936058,703,0,62
702,238,-182.12,1,5.5,0.286531,706,0,62
703,241.35,-180.65,1,5.5,1.55332,707,0,62
704,236.92,-186.12,1,5.5,3.94867,708,0,62
705,236.2,-180.58,1,5.5,1.09895,709,0,62
706,238.25,-181.98,1,5.5,1.62053,708,0,62
707,239.83,-180.97,1,5.5,2.14574,708,0,62
708,239.44,-183.08,1,5.5,5.12583,709,0,62
709,235.14,-180.29,1,5.5,26.8115,714,1,62
710,213.18,-160.05,1,5.5,1.20216,716,0,63
711,212.77,-163.18,1,5.5,0.550815,713,0,63
712,215.42,-161.39,1,5.5,1.39285,715,0,63
713,213.3,-163.03,1,5.5,3.89101,716,0,63
714,217.51,-160.09,1,5.5,1.06849,715,0,63
715,216.6,-160.65,1,5.5,1.06254,719,0,63
716,214.04,-159.21,1,5.5,1.9997,718,0,63
717,216.41,-158.24,1,5.5,1.40698,719,0,63
718,215.06,-157.49,1,5.5,2.4671,719,0,63
719,216.27,-159.64,1,5.5,46.1153,442,1,63
720,-49.92,-218.3,1,5.5,1.35418,725,0,39
721,-56.29,-220.96,1,5.5,3.04665,722,0,39
722,-55.24,-218.1,1,6.5,1.11415,726,0,39
723,-51.55,-215.86,1,5.5,0.737903,724,0,39
724,-52.21,-215.53,1,6,2.83704,727,0,39
725,-51.19,-217.83,1,5.5,2.51603,724,0,39
726,-54.71,-217.12,1,6.5,9.23203,465,0,39
727,-51.03,-212.95,1,6,5.56159,726,0,39
728,-50.98,-214.58,1,5.5,1.55415,724,0,39
729,-53.72,-218.54,1,5.5,1.5824,722,0,39
730,-195.83,-206.48,1,6,2.40521,738,0,83
731,-193.62,-201.98,1,6,2.72369,737,0,83
732,-191.42,-207.5,1,6,1.3618,733,0,83
733,-190.66,-206.37,1,6,1.73588,736,0,83
734,-191.15,-204.33,1,6,1.07201,739,0,83
735,-192.98,-206.73,1,6,1.42003,736,0,83
736,-192.19,-205.55,1,6,2.65888,739,0,83
737,-195.9,-203.47,1,6,5.22026,738,0,83
738,-194.54,-208.51,1,6,6.4261,739,0,83
739,-190.29,-203.69,1,6,3.30455,961,0,83
740,-16.82,-54.15,1,5.5,1.20104,747,0,64
741,-18.76,-58.58,1,5.5,1.47828,748,0,64
742,-18.73,-54.28,1,5.5,0.417735,743,0,64
743,-19.04,-54.56,1,5.5,0.698929,749,0,64
744,-17.74,-56.04,1,5.5,1.40431,749,0,64
745,-21.71,-52.01,1,5.5,4.33789,749,0,64
746,-20.98,-56.58,1,5.5,3.1566,749,0,64
747,-15.62,-54.2,1,5.5,2.82236,749,0,64
748,-17.38,-58.05,1,5.5,3.40993,749,0,64
749,-18.38,-54.79,1,5.5,15.3511,473,1,64
750,-219.01,56.44,1,5.5,1.0469,758,0,65
751,-217.59,56,1,5.5,0.769672,758,0,65
752,-216.43,58.02,1,5.5,2.02704,759,0,65
753,-215.34,55.15,1,5.5,0.60133,755,0,65
754,-216.07,54.81,1,5.5,1.21511,755,0,65
755,-215.3,55.75,1,5.5,2.99081,758,0,65
756,-217.06,51.05,1,5,3.88815,754,0,65
757,-217.21,62.32,1,5,4.15322,759,0,65
758,-218.29,55.68,1,5.5,2.67367,759,0,65
759,-218.43,58.35,1,5.5,50.6594,831,1,65
760,-139.44,6.57,1,8,2.14768,762,0,66
761,-139.75,5.62,1,7,0.999299,760,0,66
762,-138.42,4.68,1,8.5,1.67693,766,0,66
763,-139.93,2.76,1,6,1.7557,767,0,66
764,-136.27,0.78,1,7.5,3.27055,767,0,66
765,-140.49,5.65,1,5.5,0.740613,761,0,66
766,-136.78,5.03,1,10,42.4302,780,1,66
767,-138.28,3.36,1,8,1.3274,762,0,66
768,-143.15,3.89,1,5.5,3.41252,763,0,66
769,-137.54,-0.06,1,6.5,1.52265,764,0,66
770,-176.5,-92.25,1,5.5,1.55323,775,0,67
771,-173.68,-92.47,1,5.5,4.34523,775,0,67
772,-178.44,-89.21,1,5.5,0.657641,778,0,67
773,-178.37,-85.78,1,5.5,0.969997,776,0,67
774,-179.61,-91.76,1,5.5,1.34373,777,0,67
775,-177.96,-91.72,1,5.5,2.0096,779,0,67
776,-177.72,-86.5,1,5.5,2.94771,778,0,67
777,-179.71,-90.42,1,5.5,1.44931,778,0,67
778,-179.09,-89.11,1,5.5,4.37293,779,0,67
779,-178.93,-93.48,1,5.5,999,-1,1,67
780,-104.24,-22.2,1,10,5.01139,232,0,20
781,-105.71,-17.9,1,8,0.483324,782,0,20
782,-106.15,-18.1,1,8,1.37306,783,0,20
783,-105.37,-19.23,1,8,2.13244,789,0,20
784,-107,-19.95,1,7.5,0.797119,786,0,20
785,-104.92,-22.3,1,9,0.687314,780,0,20
786,-107.27,-19.2,1,7.5,1.56984,782,0,20
787,-105.9,-22.39,1,8,0.984127,785,0,20
788,-106.96,-21.78,1,7.5,1.22299,787,0,20
789,-104.9,-21.31,1,8.5,0.990202,785,0,20
790,-107.09,102.3,1,5.5,0.623942,798,0,68
791,-103.99,100.24,1,5.5,1.25873,794,0,68
792,-106.94,99.24,1,5.5,1.02942,799,0,68
793,-105.2,99.37,1,5.5,1.41874,799,0,68
794,-102.79,100.62,1,5.5,1.56952,797,0,68
795,-104.59,102.03,1,5.5,2.45508,798,0,68
796,-106.01,97.89,1,5.5,0.621688,799,0,68
797,-101.32,100.07,1,5.5,5.21785,799,0,68
798,-107.02,101.68,1,5.5,3.31369,799,0,68
799,-106.28,98.45,1,5.5,999,-1,1,68
800,191.03,-38.51,1,5.5,1.53938,808,0,69
801,190.59,-36.34,1,5.5,0.441024,806,0,69
802,191.6,-37,1,5.5,0.348274,808,0,69
803,190.71,-35.82,1,5.5,0.585232,806,0,69
804,192.39,-33.91,1,5.5,2.75855,806,0,69
805,189.33,-38.04,1,5.5,2.42547,806,0,69
806,191.03,-36.31,1,5.5,1.23842,808,0,69
807,187.75,-38.86,1,5,1.78011,805,0,69
808,191.87,-37.22,1,5.5,6.15532,809,0,69
809,197.95,-38.18,1,5.5,23.5577,866,1,69
810,107.73,-98.23,1,5.5,0.506956,814,0,70
811,113.03,-94.02,1,5.5,5.77936,813,0,70
812,106.85,-92.82,1,5.5,1.75183,818,0,70
813,109.06,-98.22,1,5.5,1.82538,814,0,70
814,107.24,-98.36,1,5.5,1.15952,816,0,70
815,107.53,-97.01,1,5.5,2.54025,816,0,70
816,106.98,-99.49,1,5.5,3.02729,819,0,70
817,105.06,-94.22,1,5.5,1.74545,818,0,70
818,106.77,-94.57,1,5.5,7.33894,819,0,70
819,109.27,-101.47,1,5.5,47.2872,589,1,70
820,-145.25,-203.84,1,5.5,1.72072,823,0,71
821,-148.78,-203.66,1,5.5,0.557846,825,0,71
822,-148.38,-200,1,5.5,0.902117,829,0,71
823,-146.4,-202.56,1,5.5,2.07539,825,0,71
824,-148.72,-198.86,1,5.5,1.98338,829,0,71
825,-148.24,-203.52,1,5.5,2.8507,828,0,71
826,-151.41,-203.88,1,5.5,0.178045,827,0,71
827,-151.55,-203.77,1,5.5,2.6842,828,0,71
828,-150.2,-201.45,1,5.5,2.71089,829,0,71
829,-147.65,-200.53,1,5.5,39.4799,961,1,71
830,-174.45,30.3,1,5.5,0.575855,838,0,72
831,-173.72,34.53,1,5.5,0.874641,837,0,72
832,-173.87,29.7,1,5.5,0.813448,835,0,72
833,-173.13,31.12,1,5.5,1.49566,836,0,72
834,-172.81,27.96,1,5.5,0.404476,839,0,72
835,-173.28,29.14,1,5.5,0.943025,839,0,72
836,-173.92,32.39,1,5.5,1.53447,837,0,72
837,-173.27,33.78,1,5.5,3.70362,838,0,72
838,-174.99,30.5,1,5.5,3.09794,839,0,72
839,-172.75,28.36,1,5.5,39.804,760,1,72
840,164.66,-96.47,1,5.5,0.653066,845,0,73
841,164.18,-95.67,1,5.5,1.40432,845,0,73
842,162.5,-93.42,1,5.5,3.34337,848,0,73
843,161.91,-99.23,1,5.5,1.64615,849,0,73
844,166.98,-98.99,1,5.5,1.79836,847,0,73
845,164.38,-97.06,1,5.5,0.438631,846,0,73
846,164.7,-97.36,1,5.5,1.24169,847,0,73
847,165.93,-97.53,1,5.5,2.78728,849,0,73
848,162.35,-96.76,1,5.5,1.74416,849,0,73
849,163.24,-98.26,1,5.5,30.5963,440,1,73
850,-125.11,239.17,1,5.5,0.93622,853,0,74
851,-127.74,239.04,1,5.5,1.07298,857,0,74
852,-126.09,238.37,1,5.5,0.502199,859,0,74
853,-125.33,240.08,1,5.5,1.67108,859,0,74
854,-127.26,236.97,1,5.5,1.14612,857,0,74
855,-124.95,237.46,1,5.5,1.94609,859,0,74
856,-123.56,243.14,1,5.5,4.61478,858,0,74
857,-127.82,237.97,1,5.5,1.65218,859,0,74
858,-128.17,242.93,1,5.5,4.51957,859,0,74
859,-126.38,238.78,1,5.5,34.77,929,1,74
860,183.26,-19.25,1,5.5,1.00184,866,0,75
861,182.47,-18.02,1,5.5,1.39169,869,0,75
862,179.67,-16.13,1,6,1.72534,867,0,75
863,180.59,-18.95,1,6.5,2.51003,866,0,75
864,185.14,-17.31,1,5.5,3.67212,866,0,75
865,180.44,-15.32,1,5.5,0.421068,868,0,75
866,182.8,-20.14,1,6.5,999,-1,1,75
867,180.89,-17.35,1,6,0.529243,869,0,75
868,180.86,-15.29,1,5.5,1.45661,862,0,75
869,181.09,-17.84,1,6,1.21742,863,0,75
870,34.47,-204.47,1,5.5,0.216341,877,0,76
871,38.61,-202.45,1,5.5,3.84912,876,0,76
872,36.9,-206.99,1,5.5,1.46492,878,0,76
873,32.5,-205.11,1,5.5,0.894424,875,0,76
874,32.87,-201.65,1,5.5,2.63137,876,0,76
875,33.3,-205.51,1,5.5,1.60963,877,0,76
876,34.87,-203.36,1,5.5,1.0655,877,0,76
877,34.35,-204.29,1,5.5,2.32434,878,0,76
878,35.66,-206.21,1,5.5,1.38221,879,0,76
879,34.85,-207.33,1,5.5,69.6468,332,1,76
880,168.7,18.17,1,5.5,0.260192,881,0,77
881,168.69,17.91,1,5.5,1.19403,885,0,77
882,166.5,21.44,1,5.5,1.74152,884,0,77
883,165.92,15.71,1,5.5,1.43838,887,0,77
884,166.7,23.17,1,5.5,3.88301,888,0,77
885,167.73,17.2,1,5.5,1.20879,889,0,77
886,165.17,19.06,1,5.5,0.689643,888,0,77
887,167.32,16.04,1,5.5,1.67705,889,0,77
888,165.77,19.4,1,5.5,2.02475,889,0,77
889,166.57,17.54,1,5.5,17.7157,931,1,77
890,204.38,188.39,1,5,2.36435,893,0,78
891,202.49,185.36,1,5.5,1.53843,892,0,78
892,203.87,184.68,1,5.5,1.38279,893,0,78
893,204.12,186.04,1,5.5,2.89676,894,0,78
894,206.86,185.1,1,5.5,0.926324,896,0,78
895,204.59,182.39,1,5.5,4.45906,896,0,78
896,207.51,185.76,1,5.5,55.313,316,1,78
897,205.92,178.02,1,4.5,2.33076,899,0,78
898,203.3,189.14,1,4.5,1.31488,890,0,78
899,203.77,178.92,1,5,3.56557,895,0,78
900,-196.94,116.3,1,6,1.11319,983,0,86
901,-194.01,115.29,1,6,0.608277,906,0,86
902,-193.9,115.97,1,6,0.392043,906,0,86
903,-195.3,116.81,1,6,0.843153,909,0,86
904,-197.64,114.16,1,6,3.22018,983,0,86
905,-189.43,119.72,1,6,4.67986,908,0,86
906,-193.59,115.73,1,6,2.8144,909,0,86
907,-198.05,119.47,1,6,2.24611,983,0,86
908,-193.72,121.59,1,6,4.56606,909,0,86
909,-195.77,117.51,1,6,1.51743,983,0,86
910,-55.8,-168.45,1,5.5,0.747056,916,0,79
911,-57.02,-164.6,1,5.5,0.400249,912,0,79
912,-56.93,-164.99,1,5.5,1.72838,917,0,79
913,-60.55,-166.69,1,5.5,2.114,915,0,79
914,-53.87,-166.5,1,5.5,2.04277,916,0,79
915,-58.94,-168.06,1,5.5,2.56415,917,0,79
916,-55.14,-168.1,1,5.5,0.737572,919,0,79
917,-56.76,-166.71,1,5.5,1.39702,919,0,79
918,-55.56,-171.14,1,5.5,3.52279,919,0,79
919,-55.7,-167.62,1,5.5,42.1818,947,1,79
920,-168.16,235.61,1,5.5,2.10669,925,0,80
921,-166.11,231.76,1,5.5,1.30385,928,0,80
922,-168.75,229.23,1,5.5,2.90064,926,0,80
923,-163.95,231.73,1,5.5,1.64625,928,0,80
924,-168.71,233.22,1,5.5,2.86233,925,0,80
925,-166.26,234.7,1,5.5,0.849586,927,0,80
926,-165.91,229.82,1,5.5,2.99366,928,0,80
927,-165.69,235.33,1,5.5,2.62711,928,0,80
928,-165.25,232.74,1,5.5,5.00357,929,0,80
929,-160.39,231.55,1,5.5,72.2175,407,1,80
930,173.11,-0.94,1,5.5,1.35074,934,0,81
931,174.7,1.8,1,5.5,1.96084,938,0,81
932,180.34,-3.59,1,5.5,1.31244,937,0,81
933,176.55,-1.46,1,5.5,1.58029,935,0,81
934,174.45,-1.11,1,5.5,2.32768,938,0,81
935,177.32,-2.84,1,5.5,1.79977,937,0,81
936,176.94,0.86,1,5.5,0.876649,938,0,81
937,179.06,-3.3,1,5.5,3.19789,939,0,81
938,176.15,0.48,1,5.5,4.47974,939,0,81
939,180.53,-0.46,1,5.5,15.6936,862,1,81
940,-18.19,-142.34,1,5.5,1.05343,941,0,82
941,-17.83,-143.33,1,5.5,2.21027,948,0,82
942,-20.13,-142.57,1,5.5,0.364002,948,0,82
943,-16,-138.99,1,5.5,2.28615,944,0,82
944,-17.16,-140.96,1,5.5,0.265705,946,0,82
945,-16.09,-141.65,1,5.5,1.44996,946,0,82
946,-17.41,-141.05,1,5.5,3.18868,948,0,82
947,-23.35,-140.55,1,5.5,2.77849,949,0,82
948,-20,-142.91,1,5.5,3.87817,949,0,82
949,-20.95,-139.15,1,5.5,43.9408,532,1,82
950,-103.17,-18.2,1,9,3.56288,232,0,20
951,173.98,-23.51,1,4,8.0303,863,0,75
952,-162.75,180.43,1,1,28.8533,407,0,49
953,-36.81,-147.86,1,1,15.3169,947,0,82
954,-83.46,-79.25,1,1,15.0265,32,0,2
955,-191.16,-157.57,1,1,11.0128,974,0,35
956,33.24,95.98,1,1.5,7.61899,985,0,29
957,132.75,-193.68,1,1,14.8626,309,0,27
958,-10.07,89.02,1,1,16.1638,321,0,29
959,85.92,-193.57,1,1,12.3385,451,0,38
960,-16.59,-3.14,1,1,31.3705,984,0,47
961,-187.05,-203.04,1,6,999,-1,1,83
962,180.19,-126.42,1,6,999,-1,1,84
963,198.84,-45.6,1,1.5,7.47318,809,0,69
964,191.66,-150.79,1,1,23.4277,710,0,63
965,16,-216.7,1,1,20.1638,873,0,76
966,-83.29,-28.25,1,6.5,12.5492,233,1,85
967,109.24,-2.55,1,1,21.7616,121,0,10
968,202.04,-209.9,1,1,42.215,704,0,62
969,90.83,-147.56,1,4,7.20814,583,0,50
970,-87.26,-35.91,1,4,7.70144,58,0,85
971,-29.83,-179.48,1,1,27.0479,918,0,79
972,-215.47,-13,1,1,20.3641,255,0,22
973,117.71,223.38,1,1.5,6.14916,997,0,43
974,-180.88,-153.62,1,1,39.2464,415,0,35
975,177.9,-27.95,1,2.5,5.92284,951,0,75
976,17.77,124.99,1,1,14.05,635,0,55
977,118.77,29.52,1,5.5,3.10821,264,0,23
978,98.01,143.93,1,1,31.6582,162,0,14
979,-7.74,-33.92,1,6,5.3249,544,0,46
980,-44.46,-42.13,1,1,24.8028,745,0,64
981,17.67,-137.21,1,1,11.8352,72,0,5
982,159.21,-38.94,1,1,21.3597,951,0,75
983,-197.28,117.36,1,6,38.3844,574,1,86
984,-14.81,28.18,1,1.5,8.00705,991,0,47
985,28.97,89.67,1,1.5,28.293,322,0,29
986,-146.53,-117.83,1,1,37.1517,771,0,67
987,-6.62,-92.72,1,3,6.82985,539,0,45
988,192.11,32,1,1,26.9005,884,0,77
989,-80.31,123.75,1,1,23.5683,990,0,68
990,-90.77,144.87,1,1,45.014,795,0,68
991,-22.33,30.93,1,1.5,34.4816,559,0,47
992,104.13,-176.38,1,1,26.9604,303,0,27
993,133.83,139.75,1,1.5,9.26286,169,0,14
994,-75.05,-143.18,1,1,15.0866,610,0,53
995,-144.71,21.3,1,1,15.6444,760,0,66
996,74.21,180.97,1,1,25.8431,228,0,19
997,114.35,218.23,1,4,7.88767,519,0,43
998,35.78,65.42,1,1,25.1881,985,0,29
999,118.93,-222.89,1,1,31.8325,454,0,38
