index,x0,x1,weight,rho,delta,nh,isSeed,clusterId
517,55.81,26.2,1,42.5,13.6917,843,0,0
518,-108.75,155.63,1,61,2.81186,559,0,0
519,120.82,-198.16,1,66,1.99123,833,0,1
520,216.84,17.06,1,33,5.10492,804,0,1
521,-94.9,198.71,1,63,7.99436,66,0,0
522,-142.28,130.08,1,54.5,7.92947,277,0,0
523,-11.34,-152.01,1,55,2.88639,245,0,1
524,222.8,-50.75,1,41,7.33874,302,0,1
525,142.94,-172.17,1,65,3.67201,720,0,1
526,195.08,-73.89,1,48,3.50875,678,0,1
527,-42.37,167.29,1,70.5,999,-1,1,0
528,213.04,33.22,1,29.5,7.24591,882,0,1
529,163.35,-174.73,1,55.5,7.92835,599,0,1
530,42.46,74.89,1,45,3.91337,808,0,0
531,182.48,-118.12,1,51.5,4.04625,545,0,1
532,156.99,-150.29,1,57.5,3.75366,633,0,1
533,-125.25,215.3,1,50.5,13.9737,171,0,0
534,-56.26,-25.88,1,44.5,8.08508,884,0,1
535,-184.79,91.01,1,45.5,3.44478,694,0,0
536,-53.97,-82.69,1,48,6.33103,680,0,1
537,-74.45,-31.9,1,43,5.86054,369,0,1
538,-46.38,-63.16,1,46.5,11.137,146,0,1
539,195.43,-137.42,1,48.5,5.23378,48,0,1
540,192.82,-152.09,1,48,12.2314,657,0,1
541,59.26,82.58,1,45,1.95133,676,0,0
542,8.28,-180.09,1,60.5,2.03184,664,0,1
543,-147.41,167.37,1,56.5,2.13356,838,0,0
544,-71.26,206.79,1,61,1.56733,791,0,0
545,181.87,-122.12,1,53,1.09417,161,0,1
546,49.32,71.72,1,46,5.01698,801,0,0
547,-87.6,201.37,1,62.5,6.25492,74,0,0
548,212.4,-55.04,1,42.5,6.41586,359,0,1
549,68.46,-220.11,1,62,7.94041,132,0,1
550,57.42,24.76,1,41.5,2.16002,517,0,0
551,-209.2,-17.17,1,38.5,3.66268,747,0,0
552,-111.49,182.67,1,61,5.23184,579,0,0
553,205.05,-39.18,1,43.5,16.2279,687,0,1
554,-3.42,166.49,1,60.5,2.6679,317,0,0
555,197.42,-65.39,1,48,1.2728,471,0,1
556,74.38,-209.57,1,66,8.00051,516,0,1
557,112.96,-196.96,1,67,4.64658,718,0,1
558,21.68,106.73,1,51,8.74287,32,0,0
559,-109.5,158.34,1,61.5,6.19492,69,0,0
560,17.96,186.44,1,51,10.6463,626,0,0
561,-59.38,196.96,1,66,5.50601,670,0,0
562,215.83,46.73,1,24.5,9.50845,639,0,1
563,77.95,-86.76,1,20,0.827643,856,0,0
564,-0.16,-169.02,1,57.5,2.52463,761,0,1
565,-217.2,-80.4,1,19.5,7.6158,465,0,0
566,43.53,95,1,48,13.9014,702,0,0
567,-54.07,-100.81,1,47,5.63645,712,0,1
568,-161.7,128.15,1,53,14.4247,130,0,0
569,38.94,137.43,1,51,5.31613,588,0,0
570,-191.58,107.65,1,46.5,8.73112,475,0,0
571,-1.23,-144.21,1,56,6.02241,725,0,1
572,-40.92,194.27,1,65.5,4.60053,324,0,0
573,-193.06,66.08,1,46.5,8.61944,896,0,0
574,103.37,-217.89,1,61,4.21617,141,0,1
575,-159.28,129.04,1,52.5,2.57847,568,0,0
576,68.6,-7.29,1,37,4.31613,14,0,0
577,-137.76,176.22,1,59.5,5.70249,5,0,0
578,-69.17,-58.85,1,47,9.14729,736,0,1
579,-106.4,183.88,1,64,1.24616,630,0,0
580,101.09,-201.02,1,67,9.31947,297,0,1
581,40.66,81.27,1,48.5,25.3628,702,0,0
582,23.61,-169.4,1,65.5,7.07874,157,0,1
583,80.46,-84.4,1,20,4.2377,856,0,0
584,-195.23,39,1,46.5,3.18158,730,0,0
585,56.09,42.41,1,44,5.74777,400,0,0
586,79.33,-50.96,1,29.5,6.6981,704,0,0
587,59.88,60.58,1,44.5,7.35851,787,0,0
588,42.52,133.5,1,51,6.13394,406,0,0
589,51.07,-207.61,1,65.5,6.58156,153,0,1
590,-69.34,14.26,1,35,1.41411,166,0,1
591,-2.16,-171.54,1,57.5,1.92354,107,0,1
592,72.02,-67.12,1,24.5,2.48501,425,0,0
593,-219.64,-29.78,1,34,3.41551,775,0,0
594,-79.99,200.9,1,61,7.6245,547,0,0
595,-69.81,187.58,1,68.5,11.4899,169,0,0
596,25.05,129.36,1,55.5,8.96454,340,0,0
597,207.1,-28.84,1,42,1.81465,641,0,1
598,-37.52,-109.65,1,50.5,1.62484,769,0,1
599,164.02,-166.83,1,55.5,5.97597,740,0,1
600,-82.37,51.45,1,20.5,7.4587,695,0,1
601,30.98,96.98,1,47,2.2129,332,0,0
602,129.42,-192.45,1,60,4.71135,473,0,1
603,-219.6,20.11,1,40,0.83385,362,0,0
604,-7.47,-156.63,1,58,10.8333,225,0,1
605,-167.35,131.65,1,52.5,6.64625,568,0,0
606,76.07,-190.67,1,74.5,999,-1,1,1
607,23.2,145.66,1,51,4.10202,898,0,0
608,25.03,-202.82,1,62.5,6.27995,954,0,1
609,36.93,-220.83,1,56,3.90386,852,0,1
610,174.6,-163,1,52,2.29828,689,0,1
611,-21.03,-136.43,1,55,18.2756,245,0,1
612,-43.34,-131.55,1,47.5,8.56645,192,0,1
613,-144.98,151.03,1,57,7.208,614,0,0
614,-140.66,156.8,1,57,7.44948,322,0,0
615,-82.32,199.92,1,60.5,2.52771,594,0,0
616,144.36,-179.65,1,63,7.61359,525,0,1
617,-59.43,-49.1,1,49,38.8687,101,0,1
618,-66.94,54.98,1,21,5.83257,658,0,1
619,55.39,-214.34,1,62.5,3.65202,625,0,1
620,-208.04,-84.79,1,17,4.5765,399,0,0
621,-61.53,18.89,1,34.5,7.90244,189,0,1
622,-128.75,179.9,1,60,7.04049,756,0,0
623,69.25,3.02,1,40,3.55317,671,0,0
624,80.28,-37.42,1,34,4.12811,223,0,0
625,58.32,-212.16,1,62.5,4.1502,233,0,1
626,22,176.59,1,51,13.9998,221,0,0
627,108.18,-204.67,1,64.5,6.7288,266,0,1
628,74.46,-64.38,1,28.5,8.32942,691,0,0
629,46,-194.27,1,67.5,2.60541,284,0,1
630,-105.25,183.4,1,64.5,3.96869,839,0,0
631,-14.82,-143.32,1,52.5,2.38133,768,0,1
632,213.78,-32.17,1,41,3.19061,888,0,1
633,160.67,-149.55,1,57.5,10.3151,401,0,1
634,209.75,-15.4,1,39.5,3.6065,649,0,1
635,71.75,-3.56,1,37.5,5.05072,462,0,0
636,26.7,127.94,1,54.5,1.19817,855,0,0
637,-35.41,-71.37,1,47,4.4802,146,0,1
638,-156.15,162.3,1,54,7.8439,449,0,0
639,212.51,37.82,1,26.5,4.63043,528,0,1
640,-40.25,-71.49,1,46,0.796121,146,0,1
641,208.29,-27.47,1,42,8.62416,707,0,1
642,-13.22,187.5,1,61.5,8.99643,62,0,0
643,-130.79,167.9,1,61,7.65375,427,0,0
644,13.12,141.43,1,53,2.34389,861,0,0
645,-69.91,0.11,1,42.5,10.8998,862,0,1
646,58.96,40.91,1,43.5,3.23835,585,0,0
647,-8.86,-163.46,1,57,1.80601,854,0,1
648,57.98,3.68,1,41,3.05577,807,0,0
649,212.33,-17.92,1,39.5,5.17282,165,0,1
650,-199.49,68.4,1,45.5,2.15244,451,0,0
651,-6.06,-119.16,1,52.5,12.6054,827,0,1
652,131.73,-173.14,1,64,8.13396,772,0,1
653,-203.6,11.39,1,40,0.237058,790,0,0
654,-198.69,100.74,1,44,5.26447,68,0,0
655,205.51,-60.55,1,45.5,2.20002,7,0,1
656,31.07,105.28,1,47.5,2.08866,37,0,0
657,182.6,-145.37,1,51,10.4641,467,0,1
658,-61.84,52.15,1,21,3.36583,767,0,1
659,216.94,-0.98,1,39,14.0154,824,0,1
660,-58.36,-79.59,1,45.5,1.60078,874,0,1
661,-36.69,-107.21,1,50,2.57731,598,0,1
662,-181.48,104.31,1,47.5,9.42013,693,0,0
663,204.55,-114.4,1,49,10.265,666,0,1
664,7.56,-178.19,1,61,2.28002,714,0,1
665,-54.7,-92.72,1,50.5,10.4044,101,0,1
666,197.07,-121.43,1,49.5,5.82825,312,0,1
667,-57.9,224.02,1,52,8.71556,418,0,0
668,2.85,173.71,1,57.5,8.75002,155,0,0
669,-25.14,154.85,1,63.5,8.87353,201,0,0
670,-54.18,198.77,1,66.5,7.43068,472,0,0
671,66.32,1.01,1,40.5,4.03045,840,0,0
672,-9.53,169.7,1,60.5,3.00408,305,0,0
673,-17.43,192,1,60.5,6.16231,642,0,0
674,-193.7,40.74,1,45.5,2.317,584,0,0
675,216.95,-28.13,1,42,13.1068,707,0,1
676,57.4,81.99,1,45,11.5501,817,0,0
677,176.24,-124.96,1,54,3.86789,863,0,1
678,194.56,-77.36,1,48,6.19123,122,0,1
679,6.69,152.73,1,56,5.06187,814,0,0
680,-55.93,-88.71,1,49.5,4.1944,665,0,1
681,197.51,-94.3,1,49,3.61188,748,0,1
682,66.52,6.29,1,41.5,19.7631,726,0,0
683,219.38,55,1,22.5,2.88592,1,0,1
684,23.11,-208.45,1,60,2.36071,193,0,1
685,131.18,-142.78,1,56,8.52775,191,0,1
686,-213.27,-25.43,1,37.5,9.20829,551,0,0
687,196,-52.65,1,45,2.4368,213,0,1
688,112.25,-208.97,1,61.5,5.92072,627,0,1
689,175.95,-161.14,1,52.5,5.82864,924,0,1
690,-71.53,57.45,1,20.5,5.21239,618,0,1
691,81.03,-59.26,1,30,20.8179,895,0,0
692,99.63,-201.38,1,66.5,1.50373,580,0,1
693,-172.15,103.01,1,49.5,15.7935,812,0,0
694,-186.68,93.89,1,45.5,2.86943,227,0,0
695,-74.98,52.46,1,20.5,8.42568,618,0,1
696,143.79,-154.97,1,56.5,3.98559,200,0,1
697,45.02,-182.93,1,70.5,8.16208,219,0,1
698,63.58,-36.15,1,36.5,11.1564,877,0,0
699,-79.36,13.06,1,34.5,4.47688,239,0,1
700,87.57,-204.29,1,69,4.78097,826,0,1
701,227.28,64.12,1,20,1.19218,721,0,1
702,35.03,106,1,49,7.10569,34,0,0
703,52.28,61.99,1,45,2.8194,941,0,0
704,73.1,-53.42,1,29.5,9.84838,691,0,0
705,-70.57,10.97,1,36.5,7.53149,432,0,1
706,-169.79,124.22,1,51.5,3.80573,419,0,0
707,206.38,-35.88,1,42,3.55793,553,0,1
708,-110.25,188.87,1,61.5,0.998099,754,0,0
709,66.15,35.5,1,40.5,2.86775,215,0,0
710,46.67,50.97,1,45,9.01027,787,0,0
711,-194.36,25.41,1,44,12.3965,489,0,0
712,-48.47,-101.45,1,47.5,10.725,665,0,1
713,6.1,-187.8,1,58.5,4.37347,750,0,1
714,9.39,-176.83,1,61,4.82888,441,0,1
715,216.81,-35.48,1,41.5,7.35133,675,0,1
716,60.1,-216.43,1,62,1.61555,132,0,1
717,-89.72,204.24,1,61.5,3.5681,547,0,0
718,116.55,-194.01,1,67,3.93849,203,0,1
719,-108.55,172.39,1,63,8.81223,286,0,0
720,141.25,-168.91,1,65.5,15.5894,772,0,1
721,227.66,65.25,1,20,5.47557,799,0,1
722,-120.55,179.82,1,60.5,3.7821,815,0,0
723,106.37,-193.2,1,67,6.32182,445,0,1
724,-4.13,-179.04,1,55.5,7.75441,591,0,1
725,1.63,-149.51,1,60.5,12.844,486,0,1
726,67.24,26.04,1,42,2.12476,893,0,0
727,-161.21,120,1,51,6.34521,394,0,0
728,-64.39,201.81,1,65,3.8764,290,0,0
729,-9.16,182.27,1,61,5.94961,847,0,0
730,-192.3,37.76,1,46.5,35.1125,500,0,0
731,148.33,-167.36,1,60,6.53117,167,0,1
732,132.71,-189.71,1,58.5,3.83381,749,0,1
733,-20.87,-131.12,1,53,5.31241,611,0,1
734,125.35,-160.21,1,65,1.41824,205,0,1
735,-65.65,-28.51,1,44.5,1.66643,884,0,1
736,-60.8,-55.16,1,48.5,6.21293,617,0,1
737,-43.23,-57.35,1,45.5,3.9368,922,0,1
738,-31.44,168.89,1,67.5,6.39097,42,0,0
739,-62.8,-20.65,1,43,4.32135,806,0,1
740,158.13,-165.82,1,56.5,9.92026,731,0,1
741,-206.22,-39.89,1,32.5,4.68124,206,0,0
742,-209.34,13.13,1,39.5,5.62645,789,0,0
743,-177.34,93.03,1,47.5,4.34753,778,0,0
744,84.34,-34.4,1,35,6.44006,223,0,0
745,-36.42,187.26,1,65,4.54357,324,0,0
746,84.5,-214.79,1,64.5,2.92827,412,0,1
747,-205.54,-17.31,1,38.5,3.83026,819,0,0
748,193.95,-93.69,1,50,7.98304,829,0,1
749,132.07,-185.93,1,60,7.12374,321,0,1
750,10.44,-187.26,1,61,6.91274,21,0,1
751,-209.23,-61.48,1,24.5,5.88804,805,0,0
752,-28.87,-109.32,1,52.5,13.9257,827,0,1
753,227.17,26.47,1,28.5,5.21023,269,0,1
754,-109.46,188.26,1,62,1.03601,849,0,0
755,58.89,75.12,1,43,0.53038,308,0,0
756,-127.21,173.03,1,60.5,4.4674,427,0,0
757,-205.83,59.92,1,43,6.75115,334,0,0
758,-93.36,178.99,1,68,4.07624,2,0,0
759,-140.86,156.44,1,56,0.411824,614,0,0
760,213.4,-79.46,1,46,10.5941,176,0,1
761,0.71,-171.39,1,60.5,9.65207,664,0,1
762,173.45,-132.59,1,52,5.55169,36,0,1
763,-208.5,-64.46,1,23,3.06811,751,0,0
764,-61.44,-25.37,1,43.5,3.75554,884,0,1
765,91.25,-216.82,1,64.5,4.35571,515,0,1
766,-77.53,15.95,1,34,3.42067,699,0,1
767,-62.82,48.93,1,22.5,12.288,930,0,1
768,-14.9,-145.7,1,53,2.27693,869,0,1
769,-39.03,-110.25,1,50.5,3.95455,506,0,1
770,59.12,20.78,1,41,4.32786,550,0,0
771,-114.97,199.13,1,59.5,5.47023,438,0,0
772,125.71,-167.67,1,66,6.29483,205,0,1
773,-214.35,-15.61,1,38,4.11458,440,0,0
774,-58.12,187.99,1,68.5,7.62051,872,0,0
775,-217.25,-27.34,1,36,1.92587,868,0,0
776,185.49,-120.38,1,51,3.76401,531,0,1
777,-157.24,153.46,1,57,18.3789,322,0,0
778,-181.67,92.64,1,47.5,14.0772,693,0,0
779,-57.59,-26.93,1,44,1.69452,534,0,1
780,35.09,94.64,1,47.5,6.95101,28,0,0
781,71.18,32.95,1,39.5,1.61929,294,0,0
782,-203.87,-7.99,1,39,5.64066,819,0,0
783,-213.09,-72.79,1,22.5,8.19013,890,0,0
784,-113.17,203.56,1,57,4.78172,771,0,0
785,11.95,154.53,1,55,4.22481,452,0,0
786,-67.37,0.25,1,42,2.54386,645,0,1
787,53.64,56.68,1,45,8.1334,355,0,0
788,65.2,-81.2,1,21,11.5003,304,0,0
789,-205.11,16.84,1,41,5.54116,242,0,0
790,-203.81,11.5,1,40,5.49596,789,0,0
791,-70.24,207.98,1,61,8.50243,728,0,0
792,71.12,37.44,1,39.5,5.33521,709,0,0
793,-53.42,-51.28,1,48,4.41353,867,0,1
794,16.99,143.98,1,52.5,4.63459,644,0,0
795,-79.76,217.87,1,54.5,4.94162,55,0,0
796,-72.03,217.13,1,56.5,9.27846,357,0,0
797,203.65,-86.16,1,47,8.64306,59,0,1
798,52.71,-192.42,1,71.5,11.2766,231,0,1
799,222.29,64.18,1,20.5,9.06228,844,0,1
800,-222.78,-12.74,1,38,7.68802,440,0,0
801,46.67,67.46,1,47.5,6.00167,941,0,0
802,-205.46,32.83,1,45,9.19481,31,0,0
803,-132.69,189.05,1,56.5,9.96224,622,0,0
804,215.13,12.25,1,34.5,4.94676,373,0,1
805,-213.56,-57.49,1,25.5,9.39035,53,0,0
806,-66.1,-23.44,1,43,5.04386,764,0,1
807,61.02,3.99,1,41,5.96154,682,0,0
808,45.98,73.18,1,45,1.83742,813,0,0
809,20.95,161.29,1,54,3.92173,3,0,0
810,-194.38,90.71,1,44,3.93155,229,0,0
811,-180.82,122.36,1,48.5,6.20505,83,0,0
812,-170.26,118.69,1,49.5,5.54994,706,0,0
813,47.17,74.58,1,45,2.63491,817,0,0
814,2.04,154.73,1,58,3.2519,458,0,0
815,-118.26,176.81,1,61.5,5.34271,429,0,0
816,207.21,10.86,1,35.5,3.92012,137,0,1
817,46.89,77.2,1,45,5.9946,546,0,0
818,17.78,137.86,1,53.5,5.6065,822,0,0
819,-204.76,-13.56,1,39.5,24.977,653,0,0
820,-74.17,36.29,1,28,3.12474,112,0,1
821,40.51,-202.09,1,63.5,3.46439,51,0,1
822,23.38,138.13,1,53.5,6.69498,961,0,0
823,-190.48,78.91,1,46.5,1.86682,80,0,0
824,221.08,-14.37,1,39,8.39715,165,0,1
825,112.73,-175.52,1,68,17.6549,444,0,1
826,83.88,-201.25,1,70.5,2.76306,902,0,1
827,-18.66,-118.79,1,52.5,12.5265,733,0,1
828,-70.75,-65.23,1,45,4.66436,984,0,1
829,186.78,-90.18,1,50,9.75904,158,0,1
830,21.34,-178.75,1,66,3.72344,27,0,1
831,-146.97,139.79,1,56.5,11.0255,174,0,0
832,-178.14,129.73,1,49,2.70453,260,0,0
833,120.53,-200.13,1,66,7.30034,718,0,1
834,-136.89,166.75,1,59,5.29069,5,0,0
835,-182.47,97.01,1,46.5,2.3927,227,0,0
836,-100.95,182.56,1,66.5,2.35001,839,0,0
837,41.36,118.04,1,49,9.43151,406,0,0
838,-145.8,165.97,1,56.5,3.1989,505,0,0
839,-102.36,180.68,1,66.5,6.71394,256,0,0
840,63.06,3.38,1,40.5,2.12925,807,0,0
841,229.09,-12.39,1,38.5,8.25109,824,0,1
842,-217.7,-45.49,1,30.5,4.94453,364,0,0
843,56.58,39.87,1,43,2.58683,585,0,0
844,214.04,60.43,1,20.5,6.05744,415,0,1
845,79.34,-191.74,1,73,3.30409,111,0,1
846,-68.62,-35.53,1,47,12.2694,851,0,1
847,-10.65,176.51,1,62.5,8.33665,474,0,0
848,-55.52,-92.99,1,49.5,0.863306,665,0,1
849,-108.84,187.43,1,62.5,4.30767,579,0,0
850,-98.86,200.08,1,62.5,1.65027,345,0,0
851,-63.96,-46.88,1,47,5.04473,617,0,1
852,39.92,-218.32,1,57.5,5.81753,10,0,1
853,-163.97,153.86,1,54,5.02108,382,0,0
854,-7.77,-164.9,1,57,3.26879,225,0,1
855,27,129.1,1,54.5,1.96726,596,0,0
856,77.56,-87.49,1,20,13.8684,788,0,0
857,146.12,-203.02,1,54,9.86357,476,0,1
858,-70.49,191.23,1,66.5,2.42851,968,0,0
859,-32.47,216.22,1,53.5,3.28763,435,0,0
860,60.09,1.98,1,40.5,2.21472,807,0,0
861,11.79,143.36,1,54.5,2.66372,159,0,0
862,-67.5,-10.52,1,44,17.8976,884,0,1
863,173.51,-122.22,1,54.5,4.78236,187,0,1
864,-179.97,82.46,1,45.5,4.40028,333,0,0
865,-77.73,30.46,1,28.5,6.08099,265,0,1
866,-195.43,-17.31,1,38,4.75195,963,0,0
867,-55.56,-47.42,1,48.5,4.21892,617,0,1
868,-215.82,-26.05,1,36,2.62429,686,0,0
869,-14.02,-147.8,1,53.5,4.99063,523,0,1
870,-16.06,161.99,1,62,5.28875,201,0,0
871,-210.39,21.51,1,41.5,0.5413,287,0,0
872,-51.87,183.63,1,69,1.02078,156,0,0
873,206.07,5,1,37,7.35696,318,0,1
874,-57.36,-80.84,1,45.5,3.86194,536,0,1
875,-32.81,-147.07,1,49.5,5.04984,309,0,1
876,-26.86,196.11,1,60.5,7.71371,186,0,0
877,64.7,-25.05,1,38.5,5.1017,404,0,0
878,76.38,-71.04,1,23.5,5.8631,592,0,0
879,112,-222.68,1,54.5,5.69122,988,0,1
880,-63.72,211.38,1,60.5,1.53639,243,0,0
881,-65.77,185.29,1,67.5,4.64389,595,0,0
882,215.7,26.48,1,29.5,2.31225,238,0,1
883,59.18,-33.81,1,36,4.98353,698,0,0
884,-64.04,-28.08,1,44.5,8.74522,846,0,1
885,-98.71,187.4,1,65.5,5.33321,836,0,0
886,58.45,69.37,1,46.5,2.36476,894,0,0
887,12.1,131.29,1,55,11.0983,433,0,0
888,216.48,-33.87,1,41,1.64347,715,0,1
889,183.99,-78.77,1,48.5,8.39183,122,0,1
890,-217.19,-65.7,1,23,8.97669,805,0,0
891,18.95,-196.91,1,63.5,6.24043,90,0,1
892,-64.36,62.53,1,20,7.97865,618,0,1
893,65.13,26.29,1,42,9.32043,517,0,0
894,56.09,69.22,1,46.5,5.98815,941,0,0
895,74.6,-39.46,1,33.5,3.74286,352,0,0
896,-187.54,72.7,1,48.5,33.9934,693,0,0
897,-172.24,127.08,1,50.5,3.76592,706,0,0
898,24.95,149.37,1,51.5,9.6132,794,0,0
899,-72.38,172.79,1,70,24.1229,156,0,0
900,-106.67,-57.41,1,33,9.28846,980,0,1
901,-132.43,-114.97,1,5.5,26.1307,995,0,1
902,82.12,-199.12,1,70.5,5.30903,46,0,1
903,145.13,-185.58,1,60.5,5.97979,616,0,1
904,-190.4,187.42,1,29.5,40.6569,11,0,0
905,44.18,-154.33,1,63,24.0517,331,0,1
906,-219.55,199.8,1,3.5,25.4573,912,0,0
907,-152.32,-188.01,1,2.5,999,-1,0,-1
908,-201.05,-176.1,1,2.5,36.6203,920,0,0
909,-183.56,7.86,1,38.5,17.437,977,0,0
910,179,131.55,1,5,40.935,945,0,-1
911,136.95,-208.19,1,55.5,5.37371,368,0,1
912,-194.45,195.55,1,20,9.08292,904,0,0
913,29.45,-142.32,1,53.5,19.0056,905,0,1
914,-225.52,49.47,1,42,12.0529,351,0,0
915,219.34,-81.66,1,45,5.96631,22,0,1
916,226.13,194.17,1,2,41.3144,950,0,-1
917,-131.11,148.56,1,56.5,7.32919,319,0,0
918,-99.47,-3.58,1,39,29.5946,432,0,1
919,-154.4,216.43,1,35.5,29.1719,533,0,0
920,-203.15,-139.54,1,6.5,34.4018,982,0,0
921,-107.14,-58.84,1,32,1.50526,900,0,1
922,-39.45,-58.45,1,46,8.37908,538,0,1
923,191.67,69.78,1,20,24.2454,844,0,1
924,170.68,-158.65,1,54.5,10.5484,599,0,1
925,44.78,-126.78,1,40,11.7936,949,0,1
926,212.67,98.95,1,11.5,23.2815,363,0,1
927,51.03,-85.78,1,21,24.2675,304,0,0
928,104.5,-137.73,1,52.5,27.1537,685,0,1
929,174.95,-114.12,1,52.5,3.30389,108,0,1
930,-65.96,37.05,1,27.5,8.17561,112,0,1
931,-5.68,82.02,1,41.5,32.4367,32,0,0
932,194.3,41.51,1,25.5,18.5801,639,0,1
933,1.72,18.31,1,26,35.5712,947,0,-1
934,226.82,-176.03,1,14.5,41.5827,540,0,1
935,148.45,-113.98,1,50,12.4108,315,0,1
936,19.59,-87.76,1,36.5,40.2756,971,0,1
937,-101.72,-120.51,1,18,35.8026,953,0,1
938,-49.64,135.34,1,49.5,22.6086,478,0,0
939,-184.46,213.12,1,16.5,20.2115,912,0,0
940,-27.35,209.35,1,56.5,9.83045,460,0,0
941,52.05,64.8,1,47.5,20.0248,581,0,0
942,-161.79,58.15,1,44.5,25.4613,500,0,0
943,121.02,-226.87,1,51.5,8.00415,461,0,1
944,-155.2,-18.04,1,26,32.8527,959,0,0
945,143.88,110.52,1,5.5,39.0778,997,0,-1
946,44.17,-47.92,1,29.5,20.0155,347,0,0
947,-8.67,-15.71,1,30.5,999,-1,0,-1
948,-151.05,-133.86,1,5,26.5243,901,0,1
949,38.56,-136.8,1,50,10.6519,913,0,1
950,184.82,193.57,1,2.5,30.4822,996,0,-1
951,-176.42,146.32,1,50.5,10.1039,56,0,0
952,163.96,124.2,1,4.5,16.7399,910,0,-1
953,-76.15,-145.57,1,32.5,35.6799,612,0,1
954,31.2,-203.99,1,63.5,6.1687,51,0,1
955,-30.94,86.13,1,21.5,25.5922,931,0,0
956,87.02,-36.41,1,33.5,3.35,744,0,0
957,122.24,-23.59,1,26,37.4807,956,0,0
958,103.98,-77.15,1,20.5,9.21082,978,0,1
959,-150.2,14.43,1,28,20.6296,977,0,0
960,0.81,-31.25,1,29.5,18.2034,947,0,-1
961,20.43,132.12,1,54.5,0.978358,509,0,0
962,23.58,-223.21,1,53.5,13.2209,288,0,1
963,-197.2,-12.9,1,39,7.58875,819,0,0
964,178.59,-192.47,1,44.5,18.0242,508,0,1
965,140.95,-82.61,1,42,32.2541,935,0,1
966,-129.2,-45.1,1,14,25.6737,900,0,1
967,40.19,220.36,1,14,7.56382,979,0,0
968,-68.33,192.34,1,67.5,4.98477,595,0,0
969,186.42,-63.77,1,49,19.567,122,0,1
970,0.15,140.85,1,56,14.0081,814,0,0
971,5.99,-125.67,1,52,13.6961,651,0,1
972,140.27,93.02,1,4.5,17.8685,945,0,-1
973,97.63,161.34,1,4.5,19.8156,975,0,-1
974,194.12,-87.99,1,47.5,1.5317,59,0,1
975,82.86,174.55,1,9.5,999,-1,0,-1
976,-40.28,-162.29,1,46.5,16.8146,257,0,1
977,-170.28,19.16,1,38.5,24.6384,420,0,0
978,111.63,-82.28,1,21,27.0306,992,0,1
979,35.52,214.41,1,23.5,31.1204,145,0,0
980,-101.52,-49.68,1,35.5,28.3306,442,0,1
981,-103.99,-161.81,1,4.5,32.2305,953,0,1
982,-196.85,-105.72,1,13,23.7335,620,0,0
983,47.73,-20.05,1,37,17.6913,877,0,0
984,-66.14,-64.52,1,45,6.42882,578,0,1
985,-30.05,-196.82,1,40.5,26.3671,494,0,1
986,170.3,-19.19,1,35,38.0442,597,0,1
987,-202.59,-11.11,1,38.5,3.27283,819,0,0
988,115.15,-217.94,1,56.5,5.80246,254,0,1
989,-8.09,210.3,1,50,17.6565,460,0,0
990,157.48,52.33,1,15,38.3769,932,0,1
991,-71.34,-60.47,1,46,2.70801,578,0,1
992,127.08,-60.1,1,24.5,26.4401,965,0,1
993,72.17,79.63,1,40.5,13.2428,541,0,0
994,-197.76,-78.06,1,21,15.9423,181,0,0
995,-130.65,-88.9,1,7.5,38.1618,921,0,1
996,171.12,166.34,1,3.5,35.6712,910,0,-1
997,104.82,109.34,1,17,999,-1,0,-1
998,3.85,-175.38,1,59,4.65405,664,0,1
999,-1.9,209.28,1,49.5,6.27348,989,0,0
