index,x0,x1,weight,rho,delta,nh,isSeed,clusterId
500,-78.3,-51.56,1,9.5,3.74354,187,0,-1
501,-71.02,204.87,1,5.5,0.594143,257,0,-1
502,174.77,-116.65,1,5.5,4.66648,661,0,-1
503,-59.22,-90.12,1,10.5,0.980306,616,0,-1
504,-101.39,-37.58,1,12.5,11.8011,798,0,-1
505,102.17,189.39,1,7,1.61756,753,0,-1
506,153.28,-141.1,1,6.5,3.40037,840,0,-1
507,136.87,-136.65,1,7,13.5831,989,0,-1
508,209.25,-52.99,1,5.5,2.24437,25,0,-1
509,-100.47,183.92,1,5.5,8.21255,70,0,-1
510,-62.48,-68.29,1,7.5,2.07588,590,0,-1
511,-113.15,17.26,1,12,5.30159,128,0,-1
512,-216.65,-11.53,1,9,9.41451,845,0,-1
513,86,10.49,1,8,7.05252,291,0,-1
514,21.74,104.09,1,14,6.59553,656,0,-1
515,-3.95,212.68,1,7,3.42107,681,0,-1
516,83.6,-24.16,1,11,7.88823,85,0,-1
517,71.01,-62.44,1,11,6.59697,853,0,-1
518,-125.21,-183.43,1,4,8.46442,9,0,-1
519,81.71,-70.36,1,11,1.40007,558,0,-1
520,196.98,92.36,1,3.5,12.3628,823,0,-1
521,-164.17,133.14,1,7.5,57.539,842,0,-1
522,83.49,69.93,1,10.5,9.76132,974,0,-1
523,-187.54,-126.53,1,5,8.7284,839,0,-1
524,-60.23,102.68,1,7,7.16687,555,0,-1
525,-26.05,98.58,1,14,2.74184,321,0,-1
526,29.25,86.19,1,11.5,7.83235,365,0,-1
527,-105.87,-26.65,1,11.5,6.00367,11,0,-1
528,145.79,147.84,1,5.5,18.5875,896,0,-1
529,-90.37,-55.55,1,12.5,1.88915,315,0,-1
530,-90.68,190.54,1,5,4.31259,672,0,-1
531,82.79,-44.43,1,13.5,0.903384,711,0,-1
532,173.3,-65.64,1,4.5,14.0221,402,0,-1
533,-37.34,107.41,1,13,6.54049,949,0,-1
534,-7.19,-109.39,1,11.5,4.56968,800,0,-1
535,-65.92,192.77,1,5.5,4.74422,814,0,-1
536,67.9,-195.63,1,6.5,8.22322,295,0,-1
537,18.93,111.32,1,13,2.60155,619,0,-1
538,-70.39,-71.59,1,13,3.89237,359,0,-1
539,5.15,73.41,1,2,8.36328,924,0,-1
540,-137.39,-164.38,1,6.5,4.86731,199,0,-1
541,-69.76,-91.41,1,11,8.94263,4,0,-1
542,-173.08,-127.45,1,5.5,8.68512,819,0,-1
543,-7.48,-96.34,1,11,3.81084,586,0,-1
544,-177.63,-114.44,1,5,1.20785,862,0,-1
545,-81.46,82.33,1,13.5,4.42929,682,0,-1
546,-65.75,81.34,1,12,2.70896,676,0,-1
547,178.75,-96.82,1,5.5,4.60109,584,0,-1
548,-88.02,-10.52,1,7,5.10814,65,0,-1
549,-28.51,101.73,1,14.5,4.7531,803,0,-1
550,112.13,35.64,1,7.5,0.966907,737,0,-1
551,-33.34,-92.74,1,11,7.86802,710,0,-1
552,-88.76,-187.12,1,5,9.38043,63,0,-1
553,-100.55,-196.32,1,5,7.14609,784,0,-1
554,-11.53,-205.1,1,6,9.17868,445,0,-1
555,-65.01,97.34,1,9.5,2.90408,248,0,-1
556,99.53,195.35,1,6.5,3.30771,188,0,-1
557,-92.35,72.94,1,9.5,3.56118,892,0,-1
558,80.72,-69.37,1,11.5,4.87674,146,0,-1
559,-96.55,59.42,1,11.5,1.67693,8,0,-1
560,-163.94,-101.66,1,3,17.0398,582,0,-1
561,-153.98,-119.25,1,3,4.52657,838,0,-1
562,-120.38,178.83,1,8,4.38115,707,0,-1
563,60.48,-97.49,1,8.5,8.19015,361,0,-1
564,22.28,-82.9,1,5.5,6.57526,704,0,-1
565,158.98,97.43,1,3.5,16.4071,223,0,-1
566,-102.78,33.72,1,11.5,0.778783,769,0,-1
567,167.79,131.39,1,7.5,0.540832,683,0,-1
568,-60.77,-88.24,1,12,12.3502,897,0,-1
569,105.73,-192.42,1,6.5,8.97469,324,0,-1
570,197,43.74,1,7.5,8.40122,595,0,-1
571,68.2,100.54,1,4.5,12.8829,34,0,-1
572,-154.98,-154.47,1,5.5,3.57028,388,0,-1
573,185.37,-30.14,1,4.5,11.3868,398,0,-1
574,211.56,-14.78,1,5.5,10.2072,692,0,-1
575,79.66,-65.19,1,11,4.31231,558,0,-1
576,98.39,16.77,1,11.5,5.7307,775,0,-1
577,31.92,112.65,1,10.5,5.82646,341,0,-1
578,83.03,39.46,1,8,8.80066,351,0,-1
579,-101.35,15.84,1,12,8.29297,657,0,-1
580,16.08,121.39,1,11.5,6.1963,919,0,-1
581,132.48,-160.08,1,4.5,3.58023,606,0,-1
582,-170.37,-117.44,1,6.5,29.344,938,0,-1
583,38.24,-188.55,1,5,6.51073,44,0,-1
584,183.35,-96.72,1,5.5,16.9037,151,0,-1
585,90.01,58.51,1,10,10.2166,16,0,-1
586,-3.8,-95.35,1,11,3.59023,477,0,-1
587,30.34,-205.16,1,7,7.99811,608,0,-1
588,41.85,75.8,1,8.5,4.11992,300,0,-1
589,189.28,124.61,1,5.5,5.05579,787,0,-1
590,-64.31,-69.27,1,10,6.5076,538,0,-1
591,-194.65,-61.22,1,7.5,0.348283,659,0,-1
592,53.66,75.23,1,12,14.6564,703,0,-1
593,-172.85,122.62,1,5.5,2.6353,813,0,-1
594,2.52,196.37,1,3.5,5.94661,645,0,-1
595,188.94,46.11,1,7.5,10.6844,210,0,-1
596,-199.64,-60.48,1,7.5,5.23116,659,0,-1
597,198.51,35.1,1,7.5,18.6035,708,0,-1
598,84.11,177.4,1,4.5,4.68278,87,0,-1
599,192.19,-56.81,1,7,4.38046,171,0,-1
600,-34.56,-120.48,1,8,7.44648,744,0,-1
601,-181.24,131.64,1,4,9.78922,813,0,-1
602,9.59,108.11,1,14,18.6635,656,0,-1
603,-77.2,-84.42,1,10.5,1.99251,4,0,-1
604,109.7,9.03,1,10,2.05088,778,0,-1
605,-66.36,187.98,1,5,4.81017,535,0,-1
606,132.52,-156.5,1,5.5,2.77481,2,0,-1
607,-223.2,-12.85,1,7,3.53119,983,0,-1
608,22.37,-204.49,1,7.5,43.7057,655,0,-1
609,12.39,-214.03,1,7,13.8062,608,0,-1
610,-170.42,102.03,1,4.5,15.5086,238,0,-1
611,-22.8,-106.73,1,13.5,2.80204,809,0,-1
612,-58.75,82.26,1,11,5.32259,62,0,-1
613,191.28,-73.58,1,6,7.56637,851,0,-1
614,105.64,58.08,1,6.5,3.75842,740,0,-1
615,18.7,-102.45,1,11,7.13726,251,0,-1
616,-59.53,-89.19,1,10.5,1.56209,568,0,-1
617,-89.73,-55.3,1,12,0.687095,529,0,-1
618,-21.19,-92.8,1,11.5,5.88715,166,0,-1
619,17.48,109.16,1,13,6.03269,782,0,-1
620,-69.14,88.41,1,11.5,4.32801,860,0,-1
621,-185.87,104.43,1,6.5,14.9924,799,0,-1
622,134.4,150.79,1,5,11.7658,528,0,-1
623,-32.31,210.61,1,6,7.75573,876,0,-1
624,141.21,156.93,1,4.5,9.16929,622,0,-1
625,-80.39,221.73,1,2,18.9471,257,0,-1
626,34.7,-216.04,1,6.5,11.7211,587,0,-1
627,-85.68,-26.27,1,7.5,7.9657,76,0,-1
628,207.67,22.92,1,5,11.2317,245,0,-1
629,144.04,129.67,1,4.5,4.52488,896,0,-1
630,58.54,58.13,1,7.5,4.5127,26,0,-1
631,-81.52,87.13,1,10.5,4.80037,545,0,-1
632,27.23,209.47,1,5.5,1.88162,770,0,-1
633,-214.69,60.53,1,6.5,6.59628,939,0,-1
634,-218.57,64.28,1,4.5,5.39601,633,0,-1
635,190.02,62.98,1,6,3.03797,271,0,-1
636,85.35,201.04,1,5,5.90357,329,0,-1
637,116.76,27.41,1,8,15.2889,78,0,-1
638,120.52,-177.15,1,5.5,5.43472,817,0,-1
639,-83.54,69.49,1,13.5,7.59412,816,0,-1
640,-73.11,-183.68,1,3.5,12.3175,222,0,-1
641,114.37,171.86,1,5,6.61552,21,0,-1
642,-208.84,54.95,1,7,5.05692,677,0,-1
643,72.38,-51.99,1,10.5,2.60465,216,0,-1
644,-164.58,160.17,1,4,13.237,77,0,-1
645,-0.62,201.42,1,4.5,9.23585,796,0,-1
646,-4.46,-211.7,1,7,15.3995,994,0,-1
647,45.74,191.14,1,5,7.09677,346,0,-1
648,-75.98,200.38,1,6.5,9.12198,814,0,-1
649,19.01,95.13,1,12,8.72113,487,0,-1
650,161.62,-137.27,1,8,99.0334,834,0,-1
651,-27.12,229.7,1,4,14.461,936,0,-1
652,-112.32,-26.53,1,10,6.45111,527,0,-1
653,-107.99,10.53,1,13,3.158,54,0,-1
654,-86.21,36.53,1,9,7.09768,726,0,-1
655,-19.82,-215.9,1,7.5,96.5518,600,0,-1
656,28.11,105.8,1,14.5,57.1837,803,0,-1
657,-100.33,24.07,1,12.5,5.23941,867,0,-1
658,-94.42,68.63,1,9,4.78132,557,0,-1
659,-194.43,-60.95,1,7.5,8.96507,326,0,-1
660,-125.03,0.35,1,8,9.79494,293,0,-1
661,173.61,-112.13,1,6.5,27.8528,650,0,-1
662,-56.12,-199.77,1,5,2.7828,357,0,-1
663,-44.72,-116.72,1,7,4.40477,744,0,-1
664,-205.13,-47.53,1,5.5,3.81937,847,0,-1
665,-75.94,-58.51,1,12,1.04307,158,0,-1
666,127.73,188.01,1,4.5,12.9628,946,0,-1
667,-83.58,-69.44,1,15,135.958,816,0,-1
668,-143.05,-170.26,1,5.5,6.19195,493,0,-1
669,73.07,-188.07,1,5.5,4.74481,274,0,-1
670,133.03,134.58,1,4.5,3.92901,750,0,-1
671,40.37,-98.1,1,9,4.28515,381,0,-1
672,-87.4,193.34,1,5.5,7.70632,90,0,-1
673,50.06,211.73,1,4.5,4.80954,285,0,-1
674,-193.14,58.38,1,4,11.0178,677,0,-1
675,10.54,-203.88,1,6.5,8.16576,352,0,-1
676,-66.84,78.86,1,13,9.33695,432,0,-1
677,-203.94,56.2,1,7,13.1458,51,0,-1
678,-49.39,72.29,1,6,12.0573,466,0,-1
679,-119.81,160.26,1,4.5,4.45166,887,0,-1
680,29.41,95.3,1,14,5.35101,486,0,-1
681,-7.34,212.22,1,7.5,91.9596,773,0,-1
682,-79.01,78.64,1,14,4.73764,808,0,-1
683,167.34,131.69,1,7.5,7.3002,79,0,-1
684,188.15,37.87,1,6.5,4.65415,854,0,-1
685,-203.84,-23.17,1,5.5,6.2539,314,0,-1
686,-41.95,-89.64,1,10.5,3.13454,409,0,-1
687,20.89,-120.18,1,8.5,5.20739,100,0,-1
688,-101.92,43.48,1,11,8.19787,743,0,-1
689,167.81,-139.93,1,7,6.73733,650,0,-1
690,-184.2,-111.35,1,5.5,8.0997,839,0,-1
691,43.37,-83.42,1,8.5,8.17377,482,0,-1
692,201.4,-13.8,1,6,24.7915,391,0,-1
693,-102.33,44.38,1,10,0.988992,688,0,-1
694,-14.61,107.8,1,11.5,3.30171,117,0,-1
695,-53.31,-98.75,1,10,5.76758,304,0,-1
696,45.38,-64.23,1,4,14.3037,344,0,-1
697,-104.5,-169.67,1,6,7.74455,698,0,-1
698,-99.78,-175.81,1,7,16.2267,456,0,-1
699,-210.67,17,1,6.5,3.08424,855,0,-1
700,-106.6,-30.2,1,11,3.62428,527,0,-1
701,-189.49,-96.92,1,6,7.9483,938,0,-1
702,-128.99,158.69,1,5,10.5215,887,0,-1
703,44.29,86.5,1,12,4.32445,850,0,-1
704,25.66,-88.54,1,7.5,11.176,24,0,-1
705,-89.24,-49.64,1,13,4.88812,315,0,-1
706,92.7,-7.49,1,8.5,5.18256,239,0,-1
707,-117.42,182.06,1,8,99.3027,248,0,-1
708,197.1,53.65,1,8.5,64.9326,338,0,-1
709,-64.74,-91,1,10,4.83513,568,0,-1
710,-30.38,-100.03,1,12,6.88233,440,0,-1
711,83.19,-43.62,1,13.5,17.6758,22,0,-1
712,143.47,182.22,1,2.5,15.179,714,0,-1
713,-38.72,206.99,1,5.5,4.9336,876,0,-1
714,141.02,167.24,1,5,19.9778,528,0,-1
715,56.64,-106.18,1,7,8.84365,761,0,-1
716,-119.95,170.47,1,6.5,2.81192,842,0,-1
717,74.91,-205.19,1,5.5,4.23586,437,0,-1
718,-186.59,-86.16,1,6,12.4813,394,0,-1
719,-192.9,81.19,1,5.5,10.4615,799,0,-1
720,-106.1,24.36,1,12.5,0.82073,867,0,-1
721,-52.48,-109.59,1,8.5,0.694267,880,0,-1
722,-208.29,28.62,1,6.5,2.18552,875,0,-1
723,69.87,63.16,1,10.5,4.26841,870,0,-1
724,-106.2,4.85,1,13.5,8.65014,835,0,-1
725,-117.9,201.11,1,3.5,8.12528,170,0,-1
726,-90.2,42.4,1,10,3.48543,827,0,-1
727,-137.88,-166.51,1,6,2.18563,540,0,-1
728,-190.76,44.55,1,4,11.6879,197,0,-1
729,-85.77,73.44,1,11.5,4.53601,639,0,-1
730,-154.72,150.19,1,6,15.4833,36,0,-1
731,102.2,46.15,1,9.5,2.22389,821,0,-1
732,90.3,-36.82,1,12.5,2.82412,265,0,-1
733,189.93,14.85,1,4.5,9.625,245,0,-1
734,-82.96,51.64,1,9.5,4.48698,481,0,-1
735,-26.02,-212.43,1,6.5,7.10499,655,0,-1
736,90.01,66.11,1,8.5,3.12372,173,0,-1
737,113.08,35.46,1,7.5,7.56771,78,0,-1
738,87.33,-44.55,1,13,2.52353,429,0,-1
739,-118.09,-34.11,1,7,9.52624,652,0,-1
740,103.43,55.04,1,7.5,3.64792,148,0,-1
741,-3.16,-219.52,1,6,7.92733,646,0,-1
742,37.63,-108.21,1,8,4.25819,213,0,-1
743,-103.47,35.43,1,11.5,2.61544,769,0,-1
744,-40.4,-115.86,1,9,7.1107,846,0,-1
745,-150.77,129.23,1,6,11.7655,36,0,-1
746,17.39,92.43,1,10.5,3.14871,649,0,-1
747,-204.97,-5.23,1,9,3.5653,392,0,-1
748,10.43,-125.35,1,7,9.44519,362,0,-1
749,-199.6,28.32,1,6.5,7.77462,875,0,-1
750,134.17,138.34,1,5,4.51648,305,0,-1
751,82.01,165.67,1,2.5,11.9165,598,0,-1
752,-138.46,-157.66,1,9,91.8158,161,0,-1
753,103.54,190.25,1,7,14.5311,899,0,-1
754,83.28,207.71,1,4,6.98384,636,0,-1
755,177.78,-143.7,1,2.5,10.659,689,0,-1
756,69.23,85.12,1,8,6.16028,372,0,-1
757,105.86,-1.23,1,10,9.04719,94,0,-1
758,70.16,-74.07,1,12,3.6683,444,0,-1
759,-66.89,-209.94,1,5,10.371,367,0,-1
760,-18.35,-92.56,1,10,2.85012,618,0,-1
761,61.69,-98.92,1,8,1.87323,563,0,-1
762,42.75,-86.57,1,8,3.21044,691,0,-1
763,-169.14,-133.57,1,4.5,7.27861,542,0,-1
764,-116.75,48.58,1,4,4.57095,332,0,-1
765,-152.54,-151.55,1,5.5,3.48168,388,0,-1
766,208.06,2.87,1,5,14.9487,245,0,-1
767,-122.12,172.78,1,7.5,0.445536,842,0,-1
768,-103.97,-159.31,1,4,10.3735,697,0,-1
769,-102.61,32.96,1,11.5,7.49016,108,0,-1
770,25.6,210.41,1,6,7.11591,91,0,-1
771,10.1,108.42,1,13.5,0.596824,602,0,-1
772,184.26,100.79,1,6,7.7371,783,0,-1
773,12.06,122.33,1,9,4.12844,580,0,-1
774,167.96,117.76,1,8,2.74804,871,0,-1
775,104.11,16.42,1,11.5,1.69994,828,0,-1
776,154.21,-142.17,1,6,1.41767,506,0,-1
777,111.8,-34.59,1,7,5.53058,910,0,-1
778,109.64,11.08,1,10.5,4.34264,196,0,-1
779,-5.75,95.71,1,8,4.53895,843,0,-1
780,-223.59,37.33,1,6,6.04665,181,0,-1
781,-146.12,128.79,1,4.5,4.67078,745,0,-1
782,23.51,108.98,1,13,4.71221,413,0,-1
783,182.44,108.31,1,7,5.82004,929,0,-1
784,-101.16,-189.2,1,6.5,13.4609,698,0,-1
785,206.53,36.92,1,7,6.17331,826,0,-1
786,38.85,209.98,1,6.5,1.45798,160,0,-1
787,189.79,119.58,1,6,7.81082,929,0,-1
788,-35.69,-91.71,1,10.5,2.56581,551,0,-1
789,82.16,6.07,1,5,5.85508,513,0,-1
790,-201.46,-86.39,1,6.5,1.64403,71,0,-1
791,-23.8,105.72,1,14,5.32032,803,0,-1
792,-29.96,-100.68,1,11.5,0.773888,710,0,-1
793,-77.48,54.07,1,10,1.67108,481,0,-1
794,-28.01,-183.36,1,3.5,14.1482,244,0,-1
795,1.41,-204.37,1,6,7.36414,495,0,-1
796,4.31,209.23,1,6.5,2.47936,454,0,-1
797,103.78,18.81,1,12.5,3.94046,828,0,-1
798,-91.71,-44.33,1,13,8.00206,184,0,-1
799,-186.48,89.45,1,7,16.6897,869,0,-1
800,-10.33,-106.07,1,11.5,8.89716,75,0,-1
801,-93.71,-65.58,1,12,5.6762,230,0,-1
802,103.58,-36.11,1,11.5,8.42608,192,0,-1
803,-29.07,106.45,1,15,52.6163,808,0,-1
804,20.86,112.33,1,12.5,2.1783,537,0,-1
805,6.85,221.59,1,6,12.4259,307,0,-1
806,111.68,-21.57,1,8,9.50423,820,0,-1
807,69.95,-79.06,1,11,4.99441,758,0,-1
808,-75.65,81.98,1,15,15.6707,816,0,-1
809,-24.47,-108.98,1,13.5,58.382,359,0,-1
810,-112.15,19.24,1,11.5,2.2182,511,0,-1
811,2.71,-109.02,1,11.5,2.46984,269,0,-1
812,-208.56,73.3,1,5,13.2539,331,0,-1
813,-175.07,124.04,1,5.5,7.19045,238,0,-1
814,-70.66,192.97,1,7,47.1413,374,0,-1
815,-191.93,118.73,1,4.5,12.382,475,0,-1
816,-76.63,66.34,1,16,179.186,861,0,-1
817,124.51,-173.46,1,6,14.0042,27,0,-1
818,-12.92,209.84,1,7,6.06637,681,0,-1
819,-165.34,-123.51,1,5.5,7.88326,582,0,-1
820,103.66,-16.47,1,10.5,8.7963,877,0,-1
821,100.11,45.39,1,10.5,3.7011,167,0,-1
822,-49.6,99.96,1,10.5,4.36606,118,0,-1
823,189.29,82.68,1,4.5,9.19037,353,0,-1
824,165.16,-80.01,1,3,16.5153,532,0,-1
825,197.24,86.65,1,3,5.71592,520,0,-1
826,200.89,39.43,1,7,4.94099,597,0,-1
827,-92.81,40.09,1,11,11.6341,743,0,-1
828,105.24,15.15,1,12.5,12.5069,116,0,-1
829,-75.64,-179.01,1,3,5.31129,640,0,-1
830,67.88,77.33,1,11,6.47149,490,0,-1
831,68.08,50.18,1,8.5,4.80817,112,0,-1
832,185.1,-113.06,1,5,5.19425,151,0,-1
833,-28.26,91.42,1,11,3.26809,303,0,-1
834,81.58,-78.95,1,8,8.59098,519,0,-1
835,-105.27,-3.75,1,13.5,49.772,184,0,-1
836,-53.42,-121.11,1,5,9.74485,663,0,-1
837,-69.12,-196.9,1,6,32.9523,784,0,-1
838,-157.11,-122.52,1,4,8.28933,819,0,-1
839,-182.65,-119.3,1,5.5,12.4201,582,0,-1
840,155.28,-138.35,1,6.5,6.43133,650,0,-1
841,180.42,-89,1,5,7.99633,547,0,-1
842,-122.05,172.34,1,7.5,6.70142,562,0,-1
843,-9.25,98.6,1,10,2.14842,283,0,-1
844,195.99,-46.88,1,7.5,10.3816,309,0,-1
845,-209.06,-5.96,1,9,3.4224,392,0,-1
846,-43.58,-109.5,1,11,4.69248,439,0,-1
847,-203.39,-44.13,1,6.5,6.81797,333,0,-1
848,13.4,-189.56,1,4,10.53,907,0,-1
849,-23.28,124.62,1,5,12.6025,288,0,-1
850,43.26,90.7,1,12,5.20159,426,0,-1
851,187.58,-66.98,1,6,5.20419,382,0,-1
852,-63.09,76.62,1,10,1.62012,417,0,-1
853,66.85,-67.56,1,12.5,3.85811,444,0,-1
854,191.52,41.08,1,6.5,5.65308,595,0,-1
855,-212.36,14.42,1,7.5,10.1726,960,0,-1
856,89.59,25.09,1,11.5,8.73907,861,0,-1
857,29.08,189.42,1,2.5,10.638,349,0,-1
858,-43.89,108.5,1,10.5,6.64007,533,0,-1
859,-147.47,-130.51,1,3.5,12.5208,838,0,-1
860,-66.83,92.07,1,11.5,8.62029,483,0,-1
861,98.15,26.85,1,16,999,-1,0,-1
862,-178.8,-114.14,1,5,6.07816,690,0,-1
863,-81.48,-27.87,1,4.5,4.01976,328,0,-1
864,194.88,109.17,1,5.5,11.1749,929,0,-1
865,6.33,230,1,3,7.386,286,0,-1
866,-38.56,-98.99,1,13,17.2722,809,0,-1
867,-105.5,24.92,1,12.5,14.6038,653,0,-1
868,-92.18,-206.87,1,3,7.22665,122,0,-1
869,-202.56,93.92,1,7,50.1965,51,0,-1
870,73.42,65.53,1,12,6.57189,490,0,-1
871,168.82,115.15,1,8,3.03026,338,0,-1
872,66.35,68.27,1,11.5,5.56421,490,0,-1
873,60.74,-53,1,7.5,10.2978,216,0,-1
874,-136.8,181.73,1,5,13.2062,203,0,-1
875,-207.08,30.44,1,7,8.1172,436,0,-1
876,-39.98,211.76,1,6,19.0585,936,0,-1
877,96.58,-21.69,1,13.5,4.97326,894,0,-1
878,175.18,124.22,1,10,106.557,522,0,-1
879,38.71,95.79,1,13.5,9.3129,680,0,-1
880,-51.96,-110.05,1,8.5,8.39803,846,0,-1
881,-80.3,-77.36,1,11,3.56187,407,0,-1
882,98.37,32.8,1,15.5,5.95406,861,0,-1
883,18.35,-114.69,1,10,4.64108,177,0,-1
884,97.29,58.22,1,9.5,7.28577,585,0,-1
885,-115.18,-13.66,1,10,2.60526,485,0,-1
886,219.62,-13.85,1,4.5,8.11347,574,0,-1
887,-120.34,164.68,1,5.5,5.80313,716,0,-1
888,-147.18,-152.14,1,7.5,10.3203,752,0,-1
889,-107.12,205.5,1,2.5,10.2347,419,0,-1
890,-198.75,95.47,1,6.5,4.11322,869,0,-1
891,92.51,19.17,1,11,6.35093,576,0,-1
892,-88.83,72.4,1,10.5,3.23191,729,0,-1
893,-29.25,-199.03,1,6,13.7838,735,0,-1
894,98.76,-26.16,1,14,5.65849,192,0,-1
895,-104.9,-35.79,1,11,3.94008,504,0,-1
896,148.56,129.46,1,6.5,15.4269,79,0,-1
897,-71.7,-82.49,1,12.5,7.37738,359,0,-1
898,-17.91,109.7,1,13,7.10862,791,0,-1
899,113.84,180,1,7,31.915,329,0,-1
900,-59.13,-96.27,1,9.5,3.79389,390,0,-1
901,175.68,210.38,1,1,23.9169,962,0,-1
902,185.57,-14.48,1,3.5,13.2512,35,0,-1
903,-122.83,105.14,1,1,29.1245,997,0,-1
904,204.9,136.85,1,2.5,17.0366,958,0,-1
905,-35.91,-44,1,1,31.7732,443,0,-1
906,108.07,103.77,1,1.5,19.5409,992,0,-1
907,9.35,-199.28,1,5.5,4.75144,675,0,-1
908,0.04,-16.78,1,1.5,12.0592,921,0,-1
909,30.67,-121.51,1,5.5,6.31308,462,0,-1
910,111.72,-29.06,1,7,7.49011,806,0,-1
911,-79.11,-55.41,1,12,3.82744,158,0,-1
912,-78.58,171.87,1,1.5,15.9137,90,0,-1
913,112.81,-58.96,1,2.5,12.1558,378,0,-1
914,-71.15,-151.52,1,1.5,9.63382,933,0,-1
915,-208.25,-215.87,1,1,79.0666,113,0,-1
916,-182.39,-53.23,1,4,14.3024,659,0,-1
917,-229.44,24.83,1,2,13.8012,780,0,-1
918,-125.6,-159.56,1,6,8.22263,199,0,-1
919,19.29,116.09,1,11.5,4.07461,804,0,-1
920,-221.29,211.59,1,1.5,4.09375,973,0,-1
921,-5.14,-5.89,1,1.5,62.2123,931,0,-1
922,-49.76,157.18,1,1,29.2154,996,0,-1
923,193.94,122.16,1,5,4.88661,787,0,-1
924,11.27,67.71,1,2,14.4327,966,0,-1
925,-54.52,29.21,1,1,32.0852,227,0,-1
926,49.65,-165.02,1,1.5,19.5969,991,0,-1
927,9.75,-159.9,1,1,20.9025,991,0,-1
928,-148.67,78.57,1,1,31.4356,121,0,-1
929,184.66,113.69,1,7.5,11.5337,496,0,-1
930,192.35,-164.65,1,1,25.5184,755,0,-1
931,50.85,21.23,1,1.5,14.4259,967,0,-1
932,113.59,-208,1,2,17.4504,569,0,-1
933,-61.92,-154.28,1,1.5,28.2809,829,0,-1
934,-40.67,-180.43,1,2.5,12.0789,244,0,-1
935,139.28,-10.38,1,1,23.5719,256,0,-1
936,-21.49,216.38,1,7,14.7488,681,0,-1
937,-221.96,99.01,1,2.5,14.6843,459,0,-1
938,-195.44,-102.19,1,6.5,16.1317,71,0,-1
939,-215.47,53.98,1,6.5,6.70059,642,0,-1
940,-189.58,40.36,1,3,4.35298,728,0,-1
941,66.85,-99.66,1,7,5.21279,761,0,-1
942,-109.63,-50.9,1,9.5,6.0035,217,0,-1
943,153.22,-33.83,1,1,31.5631,214,0,-1
944,-147.48,224.87,1,1,36.7116,419,0,-1
945,136.81,127.45,1,3.5,7.56315,629,0,-1
946,116.39,194.29,1,5.5,13.4701,753,0,-1
947,98.32,223.66,1,1.5,19.661,981,0,-1
948,226.23,-99.79,1,1,22.6722,147,0,-1
949,-35.9,101.03,1,14,4.16285,312,0,-1
950,-66.04,-119.06,1,2.5,12.7854,836,0,-1
951,50.57,-42.72,1,2,13.367,264,0,-1
952,225.43,-161.37,1,1,48.0778,971,0,-1
953,87.78,88.51,1,4.5,7.97579,411,0,-1
954,-174.56,18.51,1,1,24.3052,970,0,-1
955,60.86,-6.25,1,1,24.6064,789,0,-1
956,91.11,183.51,1,6.5,6.87195,377,0,-1
957,-167.83,-31.98,1,1.5,18.1032,49,0,-1
958,208.6,120.22,1,3.5,14.7878,923,0,-1
959,173.28,28.47,1,2,8.43432,452,0,-1
960,-214.33,4.44,1,8,9.41154,282,0,-1
961,-215.4,127.75,1,1,25.1436,815,0,-1
962,196.59,198.77,1,1,29.7962,965,0,-1
963,29.89,-222.63,1,5,8.1587,626,0,-1
964,-117.08,180.33,1,7,1.76309,707,0,-1
965,194.46,169.05,1,1,33.8502,904,0,-1
966,10.16,82.1,1,4,12.6088,746,0,-1
967,65.23,20.08,1,2,17.1211,348,0,-1
968,160.53,93.84,1,3,3.91032,565,0,-1
969,-154.78,-91.96,1,1.5,13.3415,560,0,-1
970,-198.79,20.42,1,5,7.94142,749,0,-1
971,196.25,-123.16,1,2.5,15.0444,832,0,-1
972,-110.51,-2.16,1,12.5,5.47592,835,0,-1
973,-220.11,207.67,1,1.5,73.0742,644,0,-1
974,77.94,61.9,1,11,5.79718,870,0,-1
975,78.24,-182.72,1,4.5,7.43986,669,0,-1
976,139.04,-103.84,1,1,22.4353,114,0,-1
977,-50.05,100.72,1,9.5,0.883235,822,0,-1
978,74.21,113.52,1,2.5,10.1697,998,0,-1
979,14.25,136.51,1,2.5,14.3481,773,0,-1
980,11.65,163.73,1,1,27.3439,979,0,-1
981,94.95,204.29,1,6,10.0449,556,0,-1
982,-23.27,-80.33,1,4.5,6.36616,306,0,-1
983,-221.37,-9.83,1,7.5,5.01681,512,0,-1
984,-137.4,46,1,1.5,18.806,123,0,-1
985,-216.49,153.15,1,1,41.2946,601,0,-1
986,135.6,-223.43,1,1,26.8798,932,0,-1
987,50.42,-195.76,1,6.5,3.55001,3,0,-1
988,100.09,-175.45,1,6,4.86968,258,0,-1
989,147.56,-128.27,1,7,16.6938,650,0,-1
990,188.87,-36.09,1,4,4.73602,398,0,-1
991,30.65,-160.22,1,1.5,29.3291,583,0,-1
992,101.69,85.3,1,3,10.0253,380,0,-1
993,0.6,31.57,1,1,37.6822,924,0,-1
994,-13.96,-223.82,1,7,9.85222,655,0,-1
995,125.35,75.26,1,1,25.7021,992,0,-1
996,-64.37,131.88,1,1.5,16.2069,206,0,-1
997,-112.06,132.2,1,1,29.1106,679,0,-1
998,79.29,104.71,1,3,11.8481,571,0,-1
999,152.47,62.32,1,1.5,19.1883,101,0,-1
