index,x0,x1,x2,weight,rho,delta,nh,isSeed,clusterId
2595,-10.5495,-6.75541,0.208802,1,5077,0.236642,2990,0,3
2596,2.02418,3.20927,0.208802,1,4832,0.0805035,8085,0,2
2597,5.24172,-6.3251,0.208802,1,5798.5,0.152779,2943,0,1
2598,-10.3881,5.87512,0.208802,1,5954.5,0.129932,916,0,0
2599,-11.9783,-5.76661,0.208802,1,3600,0.204778,3534,0,3
2600,-10.0838,-4.86868,0.711217,1,6091,0.159072,3240,0,3
2601,-8.75581,-4.11503,0.711217,1,4261.5,0.128932,7271,0,3
2602,-10.2628,-4.73817,0.711217,1,6063,0.149976,3216,0,3
2603,-11.8836,-4.91565,0.711217,1,4715,0.204753,9751,0,3
2604,-10.8909,6.58027,0.711217,1,3921,0.224313,6106,0,0
2605,-10.0557,5.19381,0.711217,1,4897,0.136449,7222,0,0
2606,4.5786,-6.67008,0.711217,1,5792,0.100413,9915,0,1
2607,-9.58938,-5.54393,0.711217,1,4827.5,0.12914,7273,0,3
2608,-10.7148,-5.53058,0.711217,1,4746,0.112606,9701,0,3
2609,-10.3452,-4.30471,0.711217,1,4753.5,0.108692,2672,0,3
2610,-8.53435,-5.61448,0.711217,1,4233,0.278542,8696,0,3
2611,1.10168,3.964,0.711217,1,5861,0.126515,327,0,2
2612,-9.03323,4.95258,0.711217,1,4702,0.130438,7466,0,0
2613,-10.0314,3.96822,0.711217,1,5789,0.153097,7789,0,0
2614,-8.36822,7.3092,0.711217,1,2786.5,0.52462,3501,0,0
2615,-10.1972,4.06658,0.711217,1,5834.5,0.206435,5555,0,0
2616,-10.0117,-4.57437,0.711217,1,6058.5,0.187477,5547,0,3
2617,-9.22123,-5.84442,0.711217,1,4575.5,0.149288,9991,0,3
2618,0.955331,2.27236,0.711217,1,4592.5,0.321463,1117,0,2
2619,-9.69747,6.00172,0.711217,1,5799,0.178933,367,0,0
2620,-11.5112,3.43154,0.711217,1,3427.5,0.28508,3246,0,0
2621,-10.4354,-5.12525,0.711217,1,6026,0.203966,7780,0,3
2622,-9.99812,-5.1448,0.711217,1,4895.5,0.145961,3494,0,3
2623,5.18344,-7.14504,0.711217,1,4870,0.134841,9781,0,1
2624,3.53177,-6.83563,0.711217,1,5129.5,0.206233,6000,0,1
2625,1.83391,4.91456,0.711217,1,4688.5,0.118007,7263,0,2
2626,-8.45713,-4.36401,0.711217,1,4115,0.161831,6133,0,3
2627,4.71704,-8.09585,0.711217,1,6000,0.0357401,2692,0,1
2628,-10.4343,-5.51597,0.711217,1,4835.5,0.16507,7776,0,3
2629,2.30955,3.93644,0.711217,1,6060,0.0801683,312,0,2
2630,-10.2124,5.34926,0.711217,1,6003.5,0.150489,9655,0,0
2631,2.543,3.52104,0.711217,1,4814,0.100959,7260,0,2
2632,-10.2297,4.48827,0.711217,1,4798,0.0941447,2657,0,0
2633,1.33792,3.38788,0.711217,1,4750,0.153345,397,0,2
2634,-9.07923,-4.381,0.711217,1,5720.5,0.129701,7285,0,3
2635,3.95866,3.06366,0.711217,1,3422.5,0.241838,5508,0,2
2636,6.36788,-7.38337,0.711217,1,4434,0.15654,7793,0,1
2637,6.22724,-8.47594,0.711217,1,5273.5,0.211138,7228,0,1
2638,0.85759,3.73857,0.711217,1,5699.5,0.159015,492,0,2
2639,1.67386,4.75696,0.711217,1,4726,0.158411,9685,0,2
2640,5.0899,-6.49218,0.711217,1,5771.5,0.138923,9648,0,1
2641,2.20984,4.79699,0.711217,1,4752,0.176403,8775,0,2
2642,2.00082,2.74604,0.711217,1,4551,0.109154,5568,0,2
2643,5.62763,-6.35466,0.711217,1,5555,0.135565,9609,0,1
2644,2.02501,4.23195,0.711217,1,6077.5,0.156238,6812,0,2
2645,-10.107,3.24287,0.711217,1,3995.5,0.207809,1336,0,0
2646,2.04974,5.30801,0.711217,1,4463.5,0.111138,6833,0,2
2647,-9.15188,5.81889,0.711217,1,5676.5,0.162574,7490,0,0
2648,-7.69208,-4.86867,0.711217,1,4046.5,0.217935,9723,0,3
2649,4.49212,-8.88272,0.711217,1,4324,0.113007,2679,0,1
2650,-10.008,-4.19508,0.711217,1,4731,0.195723,404,0,3
2651,2.57645,4.01973,0.711217,1,6019.5,0.151898,447,0,2
2652,5.5179,-7.79991,0.711217,1,4841,0.130134,6865,0,1
2653,-9.52181,6.8978,0.711217,1,3745,0.260821,8743,0,0
2654,-9.14213,-3.57713,0.711217,1,4100.5,0.140644,7421,0,3
2655,-12.3538,7.35613,0.711217,1,1700.5,0.558692,6182,0,0
2656,6.47443,-6.66468,0.711217,1,5106,0.242488,6046,0,1
2657,-10.1565,4.54751,0.711217,1,4824,0.102952,7431,0,0
2658,2.69516,4.99674,0.711217,1,4531,0.140162,8285,0,2
2659,4.65792,-7.58754,0.711217,1,4858,0.0798954,2691,0,1
2660,2.02353,3.60692,0.711217,1,6043,0.140611,3288,0,2
2661,-11.1693,-4.8797,0.711217,1,5684,0.14115,3459,0,3
2662,-10.0515,4.27339,0.711217,1,5949.5,0.136802,9706,0,0
2663,-7.87175,6.2061,0.711217,1,2963,0.373637,1182,0,0
2664,4.13253,-7.90189,0.711217,1,5863.5,0.21031,7208,0,1
2665,-12.0726,-4.97109,0.711217,1,4367,0.196992,2603,0,3
2666,-10.7679,4.97539,0.711217,1,4746,0.137238,6049,0,0
2667,2.5365,3.21652,0.711217,1,4724,0.178435,7729,0,2
2668,4.27718,-5.9392,0.711217,1,4026,0.081461,6067,0,1
2669,3.07352,3.74271,0.711217,1,5760.5,0.189335,6174,0,2
2670,5.64882,-10.0022,0.711217,1,2626,0.281631,6828,0,1
2671,0.345291,3.95849,0.711217,1,5142,0.0648318,6073,0,2
2672,-10.2524,-4.36125,0.711217,1,4785.5,0.130121,5579,0,3
2673,-9.3044,-4.87499,0.711217,1,5960,0.159041,6190,0,3
2674,-11.2845,4.4215,0.711217,1,4355.5,0.220249,7248,0,0
2675,-10.5229,-5.67666,0.711217,1,4759.5,0.066757,5578,0,3
2676,4.26944,-7.23845,0.711217,1,4762.5,0.147512,6144,0,1
2677,1.49381,4.55496,0.711217,1,4741,0.125405,3253,0,2
2678,1.69004,5.27173,0.711217,1,4462,0.177048,2697,0,2
2679,4.54296,-8.78179,0.711217,1,4410,0.35063,6115,0,1
2680,3.29061,3.47195,0.711217,1,4429,0.165088,7783,0,2
2681,-9.17303,4.1845,0.711217,1,5724.5,0.158901,6013,0,0
2682,-9.29667,-5.5827,0.711217,1,4729.5,0.107703,7240,0,3
2683,4.39578,-7.45817,0.711217,1,4801,0.0880752,6805,0,1
2684,5.47772,-8.36683,0.711217,1,5882.5,0.178947,9774,0,1
2685,0.644876,4.67641,0.711217,1,4267,0.227929,6810,0,2
2686,1.4577,4.72009,0.711217,1,4693,0.0997124,7237,0,2
2687,4.7175,-9.34479,0.711217,1,3818,0.139903,8248,0,1
2688,-9.5884,-4.34626,0.711217,1,4748.5,0.0759509,375,0,3
2689,3.97796,-7.99702,0.711217,1,5729.5,0.168974,7792,0,1
2690,3.85466,-6.55517,0.711217,1,5304,0.115292,9709,0,1
2691,4.6913,-7.51496,0.711217,1,4869,0.143565,3429,0,1
2692,4.74601,-8.07492,0.711217,1,6012.5,0.103719,7225,0,1
2693,-9.32647,3.50807,0.711217,1,4163.5,0.0874429,6018,0,0
2694,-9.09909,5.30065,0.711217,1,4718,0.148003,6899,0,0
2695,-10.9707,4.13098,0.711217,1,5574.5,0.091624,6882,0,0
2696,4.24744,-6.78914,0.711217,1,5730.5,0.102148,7251,0,1
2697,1.76526,5.11146,0.711217,1,4587,0.150954,9639,0,2
2698,-10.8259,4.84197,0.711217,1,4707.5,0.134882,5513,0,0
2699,-12.1176,4.83757,0.711217,1,3526,0.458285,3428,0,0
2700,-7.94324,4.74754,-0.0399814,1,3768,0.0927125,9812,0,0
2701,-10.9214,4.44448,-0.0399814,1,4682,0.0766672,9878,0,0
2702,-11.2962,4.23169,-0.0399814,1,5514.5,0.124004,7555,0,0
2703,1.38603,5.55237,-0.0399814,1,5337,0.125094,9185,0,2
2704,-11.8832,-5.38854,-0.0399814,1,3920,0.102419,6620,0,3
2705,2.26447,4.57749,-0.0399814,1,4878,0.106496,6676,0,2
2706,5.848,-7.04712,-0.0399814,1,4788,0.160008,5449,0,1
2707,-9.26162,3.94602,-0.0399814,1,5729.5,0.103767,8394,0,0
2708,5.52841,-7.82033,-0.0399814,1,4890,0.106443,7509,0,1
2709,-11.419,5.52309,-0.0399814,1,5470,0.116237,4683,0,0
2710,-10.8144,-5.15794,-0.0399814,1,4824,0.10335,5893,0,3
2711,2.5337,3.67838,-0.0399814,1,6110,0.104751,7506,0,2
2712,-9.80367,-4.51633,-0.0399814,1,6127.5,0.0831481,2791,0,3
2713,-11.4162,-3.359,-0.0399814,1,4480,0.300001,2776,0,3
2714,-11.371,3.05912,-0.0399814,1,3248,0.316744,6286,0,0
2715,-9.33965,-5.29036,-0.0399814,1,4862,0.166796,9017,0,3
2716,1.68431,4.42944,-0.0399814,1,4868,0.0629207,5844,0,2
2717,-11,-5.29762,-0.0399814,1,4742,0.125412,9142,0,3
2718,-10.4766,-4.64876,-0.0399814,1,6115,0.0795734,2075,0,3
2719,-8.26394,-4.22158,-0.0399814,1,3994,0.21828,9011,0,3
2720,-11.0009,6.50014,-0.0399814,1,4096,0.155662,5472,0,0
2721,4.91044,-6.54689,-0.0399814,1,5967.5,0.0873235,6556,0,1
2722,5.43898,-8.67603,-0.0399814,1,4642,0.183186,5424,0,1
2723,6.47453,-6.90809,-0.0399814,1,4368,0.143957,6508,0,1
2724,4.59096,-9.02977,-0.0399814,1,4322,0.212819,6513,0,1
2725,-9.89167,6.43459,-0.0399814,1,4484,0.0709514,1408,0,0
2726,-10.4455,4.12533,-0.0399814,1,5884.5,0.107183,1436,0,0
2727,4.603,-7.22663,-0.0399814,1,4902,0.103668,882,0,1
2728,1.06812,4.13274,-0.0399814,1,5950,0.0931192,6603,0,2
2729,-8.99323,4.25468,-0.0399814,1,5769.5,0.133075,5482,0,0
2730,5.03689,-9.08081,-0.0399814,1,4330,0.162449,9082,0,1
2731,5.94228,-6.14156,-0.0399814,1,5372.5,0.0576259,2745,0,1
2732,6.50914,-7.1772,-0.0399814,1,4408,0.105734,9312,0,1
2733,1.66237,5.98235,-0.0399814,1,4800,0.185802,7511,0,2
2734,-12.6208,-6.35429,-0.0399814,1,2677.5,0.359588,4873,0,3
2735,5.34042,-9.20671,-0.0399814,1,4156,0.130117,9890,0,1
2736,1.01847,3.84989,-0.0399814,1,5947.5,0.117556,6502,0,2
2737,-9.94658,-4.6198,-0.0399814,1,6140,0.102839,1427,0,3
2738,-10.441,-6.61378,-0.0399814,1,5372.5,0.221565,879,0,3
2739,-9.73239,-4.63747,-0.0399814,1,6137.5,0.0733967,2053,0,3
2740,1.45734,2.67126,-0.0399814,1,4520,0.214562,6540,0,2
2741,-9.61684,3.92313,-0.0399814,1,5837,0.0762839,4011,0,0
2742,2.23175,4.76649,-0.0399814,1,4834,0.096317,2756,0,2
2743,-0.413271,3.50943,-0.0399814,1,3108,0.190024,8359,0,2
2744,-10.9553,-5.64791,-0.0399814,1,4718,0.23333,1435,0,3
2745,5.8946,-6.17393,-0.0399814,1,5430,0.143891,7690,0,1
2746,4.80587,-7.08219,-0.0399814,1,4898,0.108081,4364,0,1
2747,-9.67002,-6.84045,-0.0399814,1,5042.5,0.127919,5816,0,3
2748,-11.6381,-5.75921,-0.0399814,1,4090,0.216057,9265,0,3
2749,-11.8901,4.77921,-0.0399814,1,3982,0.233399,5750,0,0
2750,-10.2789,4.06074,-0.0399814,1,5897,0.130549,5889,0,0
2751,-7.62,-4.74614,-0.0399814,1,4112.5,0.102274,4008,0,3
2752,3.15219,3.02278,-0.0399814,1,4456,0.169203,1496,0,2
2753,-11.2562,-6.14589,-0.0399814,1,5285,0.275898,2988,0,3
2754,-9.82309,4.39254,-0.0399814,1,4856,0.126,4029,0,0
2755,4.03783,-7.76072,-0.0399814,1,4766,0.108094,830,0,1
2756,2.2053,4.67388,-0.0399814,1,4862,0.113099,2705,0,2
2757,-8.10573,-5.331,-0.0399814,1,3966,0.295827,2931,0,3
2758,2.22989,2.08489,-0.0399814,1,5055,0.139061,9064,0,2
2759,2.64704,3.69252,-0.0399814,1,6087.5,0.0945447,6579,0,2
2760,-8.46196,3.97636,-0.0399814,1,5144.5,0.161711,1472,0,0
2761,5.90109,-7.78159,-0.0399814,1,4814,0.166747,3726,0,1
2762,5.32743,-8.42111,-0.0399814,1,5957.5,0.142495,7667,0,1
2763,-9.58698,4.59915,-0.0399814,1,4862,0.137824,9342,0,0
2764,-9.91956,-5.6249,-0.0399814,1,4908,0.0653802,8328,0,3
2765,1.85459,4.23341,-0.0399814,1,6132.5,0.190998,6698,0,2
2766,1.16585,2.54903,-0.0399814,1,5347.5,0.419933,9472,0,2
2767,2.01088,5.42833,-0.0399814,1,5620,0.362013,3377,0,2
2768,-8.43793,-7.22187,-0.0399814,1,2742,0.306242,7522,0,3
2769,1.79695,5.69032,-0.0399814,1,5264.5,0.159976,9120,0,2
2770,1.94584,2.67689,-0.0399814,1,4622,0.119656,7648,0,2
2771,4.90591,-5.78659,-0.0399814,1,4226,0.0998731,6588,0,1
2772,-10.1996,3.41709,-0.0399814,1,4323.5,0.130697,6564,0,0
2773,1.59597,4.76867,-0.0399814,1,4798,0.102228,9188,0,2
2774,-9.72073,-5.41835,-0.0399814,1,4914,0.128309,4692,0,3
2775,4.65009,-7.55413,-0.0399814,1,4926,0.196257,8396,0,1
2776,-11.1188,-3.32021,-0.0399814,1,4710,0.156765,9376,0,3
2777,3.30667,-8.00523,-0.0399814,1,5172.5,0.174223,2054,0,1
2778,-10.2452,4.67336,-0.0399814,1,4898,0.0596618,9160,0,0
2779,0.650987,3.28315,-0.0399814,1,4422,0.21202,8383,0,2
2780,5.21506,-8.2752,-0.0399814,1,6027.5,0.193597,9354,0,1
2781,-11.008,3.73551,-0.0399814,1,5397,0.279338,4667,0,0
2782,-8.71995,-6.61316,-0.0399814,1,4727.5,0.118858,9335,0,3
2783,4.86569,-7.41099,-0.0399814,1,4932,0.0718463,2069,0,1
2784,1.99419,3.29181,-0.0399814,1,4872,0.138991,2001,0,2
2785,2.65694,4.42791,-0.0399814,1,4830,0.12376,4697,0,2
2786,3.69197,-5.80086,-0.0399814,1,3632,0.39029,9133,0,1
2787,-7.91005,5.25025,-0.0399814,1,3738,0.0520563,9077,0,0
2788,-8.71433,6.5228,-0.0399814,1,3898,0.208198,906,0,0
2789,4.61524,-8.15089,-0.0399814,1,6022.5,0.0842657,4317,0,1
2790,-10.5137,5.05495,-0.0399814,1,4888,0.151379,4693,0,0
2791,-9.737,-4.566,-0.0399814,1,6130,0.0716122,2739,0,3
2792,6.0183,-8.05799,-0.0399814,1,5912.5,0.178207,7668,0,1
2793,-9.09309,4.41237,-0.0399814,1,4718,0.093189,4623,0,0
2794,1.88355,5.43501,-0.0399814,1,5602.5,0.127498,2767,0,2
2795,-10.213,-5.59743,-0.0399814,1,4904,0.0798082,5835,0,3
2796,-9.35041,6.14586,-0.0399814,1,4590,0.175487,9071,0,0
2797,4.82675,-5.67196,-0.0399814,1,4096,0.139305,2771,0,1
2798,-11.2661,5.64349,-0.0399814,1,5567.5,0.0914752,1470,0,0
2799,1.60439,4.83773,-0.0399814,1,4782,0.0695751,2773,0,2
2800,1.42644,2.20281,-0.959316,1,4633.5,0.103946,8473,0,2
2801,4.86549,-7.85585,-0.959316,1,4852.5,0.120879,4989,0,1
2802,-8.67658,4.13747,-0.959316,1,5133.5,0.406263,8146,0,0
2803,-11.1528,-4.56124,-0.959316,1,5558.5,0.44004,2238,0,3
2804,6.04519,-6.46045,-0.959316,1,5350,0.346994,1621,0,1
2805,-10.4692,-5.80137,-0.959316,1,4702.5,0.0783253,8837,0,3
2806,5.58001,-7.32224,-0.959316,1,4807.5,0.334184,4745,0,1
2807,3.04827,4.6697,-0.959316,1,4485,0.166674,1625,0,2
2808,2.53411,2.24341,-0.959316,1,4730.5,0.119296,8839,0,2
2809,5.19577,-7.51622,-0.959316,1,4872,0.235324,4723,0,1
2810,-11.188,-5.62683,-0.959316,1,4377,0.316797,2836,0,3
2811,4.32637,-7.48912,-0.959316,1,4780,0.198685,4932,0,1
2812,-9.90171,5.29177,-0.959316,1,4856,0.109232,8451,0,0
2813,-9.65367,-5.57053,-0.959316,1,4803,0.233138,1221,0,3
2814,1.21487,2.78367,-0.959316,1,4305,0.221555,4737,0,2
2815,-8.8712,-2.91466,-0.959316,1,3616.5,0.313341,8831,0,3
2816,-8.84776,-4.38265,-0.959316,1,5474.5,0.102525,2869,0,3
2817,5.2764,-8.1706,-0.959316,1,5885,0.220629,4789,0,1
2818,-12.0596,-4.28754,-0.959316,1,3236,0.145447,1662,0,3
2819,3.77032,-6.36308,-0.959316,1,4997,0.285082,4790,0,1
2820,-9.51652,-4.12565,-0.959316,1,4628,0.10517,2844,0,3
2821,5.17567,-8.63748,-0.959316,1,4486,0.140404,1610,0,1
2822,4.59999,-9.66258,-0.959316,1,3164,0.445256,8171,0,1
2823,-10.767,4.65285,-0.959316,1,4674.5,0.139074,4928,0,0
2824,-9.74867,-3.59743,-0.959316,1,4309.5,0.275419,8818,0,3
2825,2.72979,2.9446,-0.959316,1,4456.5,0.291525,1213,0,2
2826,-11.3607,-4.62209,-0.959316,1,5317,0.216595,2803,0,3
2827,2.37608,3.72355,-0.959316,1,6034.5,0.224878,2892,0,2
2828,5.13396,-9.24615,-0.959316,1,3891.5,0.258479,4780,0,1
2829,-9.02174,-4.08266,-0.959316,1,4381.5,0.201913,2257,0,3
2830,5.07008,-8.89258,-0.959316,1,4286,0.0998456,8877,0,1
2831,2.57026,4.63525,-0.959316,1,4716.5,0.227319,8477,0,2
2832,5.10755,-6.21114,-0.959316,1,5508.5,0.228111,4742,0,1
2833,-9.54232,5.18263,-0.959316,1,4806.5,0.0947957,2881,0,0
2834,0.673809,4.04852,-0.959316,1,5464,0.133243,4933,0,2
2835,0.776951,4.42996,-0.959316,1,4417.5,0.251669,2888,0,2
2836,-11.1031,-5.32163,-0.959316,1,4553.5,0.217773,2884,0,3
2837,-10.1059,5.26482,-0.959316,1,4857.5,0.125984,8451,0,0
2838,-9.99192,3.79873,-0.959316,1,5509.5,0.226045,4778,0,0
2839,-11.1416,3.70064,-0.959316,1,4875.5,0.364408,22,0,0
2840,4.68031,-6.76427,-0.959316,1,5928.5,0.118724,8887,0,1
2841,4.89128,-6.83333,-0.959316,1,5991.5,0.445332,6729,0,1
2842,-9.57861,-5.01838,-0.959316,1,6055.5,0.0941454,2846,0,3
2843,1.39029,3.69417,-0.959316,1,5936.5,0.222878,2204,0,2
2844,-9.62169,-4.12542,-0.959316,1,4654,0.145239,1650,0,3
2845,2.32295,3.33708,-0.959316,1,4755,0.0913656,8457,0,2
2846,-9.60325,-4.92752,-0.959316,1,6078.5,0.204889,1620,0,3
2847,-11.4777,5.33115,-0.959316,1,5194.5,0.413135,1697,0,0
2848,4.13051,-6.06806,-0.959316,1,4030,0.373248,1269,0,1
2849,2.53382,3.81743,-0.959316,1,6008,0.14324,8880,0,2
2850,-11.5783,-4.36577,-0.959316,1,3960,0.218377,2252,0,3
2851,-9.05781,5.93593,-0.959316,1,5522,0.127389,8852,0,0
2852,-10.225,4.55428,-0.959316,1,4797,0.182584,4935,0,0
2853,6.30114,-6.81518,-0.959316,1,5361,0.198774,8855,0,1
2854,4.82971,-5.63824,-0.959316,1,3798,0.238327,1622,0,1
2855,-12.3364,-4.5403,-0.959316,1,3585,0.290226,8826,0,3
2856,-8.78859,4.90132,-0.959316,1,4510,0.246618,4792,0,0
2857,-9.32523,3.7402,-0.959316,1,5286,0.220869,8823,0,0
2858,1.17179,5.77578,-0.959316,1,4510,0.360792,8817,0,2
2859,3.78941,3.79713,-0.959316,1,4833,0.41446,1629,0,2
2860,-11.1804,-7.00259,-0.959316,1,2967.5,0.543278,6390,0,3
2861,3.79609,3.19479,-0.959316,1,3608,0.382741,2259,0,2
2862,1.75318,2.50199,-0.959316,1,5155.5,0.370171,8100,0,2
2863,0.957484,4.02711,-0.959316,1,5725,0.18362,8870,0,2
2864,-9.63444,4.84526,-0.959316,1,4816.5,0.140923,1691,0,0
2865,-10.4192,5.42402,-0.959316,1,6001,0.102439,8447,0,0
2866,-8.02207,5.93023,-0.959316,1,4150.5,0.268046,4787,0,0
2867,1.68281,5.78384,-0.959316,1,4797.5,0.376042,8162,0,2
2868,-9.99077,-5.71898,-0.959316,1,4799,0.137589,1600,0,3
2869,-8.86971,-4.4828,-0.959316,1,5534.5,0.104185,8894,0,3
2870,4.41394,-7.97404,-0.959316,1,5813,0.224054,8844,0,1
2871,-9.95325,4.96432,-0.959316,1,4868,0.249662,1291,0,0
2872,5.3755,-6.74623,-0.959316,1,5891.5,0.196171,2276,0,1
2873,2.06018,4.78034,-0.959316,1,4744,0.109114,8853,0,2
2874,0.609579,5.47939,-0.959316,1,4393,0.391644,6392,0,2
2875,-10.8207,-5.53385,-0.959316,1,4664.5,0.233415,4728,0,3
2876,-11.0926,4.67702,-0.959316,1,4488.5,0.147631,8801,0,0
2877,-9.17894,-5.09382,-0.959316,1,5912.5,0.119005,8472,0,3
2878,-10.2105,-2.65008,-0.959316,1,3669.5,0.478245,4914,0,3
2879,-7.65386,5.9616,-0.959316,1,3322.5,0.369541,2866,0,0
2880,3.37837,4.79492,-0.959316,1,4189,0.294151,1630,0,2
2881,-9.53917,5.08789,-0.959316,1,4811,0.198898,1691,0,0
2882,-7.75045,8.00998,-0.959316,1,675.5,0.931445,6997,0,0
2883,-12.2588,5.12925,-0.959316,1,3124,0.288724,8897,0,0
2884,-10.9028,-5.23619,-0.959316,1,4678,0.23245,4984,0,3
2885,5.13141,-6.91164,-0.959316,1,4821,0.153464,8434,0,1
2886,5.14519,-7.75767,-0.959316,1,4862.5,0.202007,2277,0,1
2887,-11.0013,5.60903,-0.959316,1,5618.5,0.188921,8492,0,0
2888,0.746382,4.18016,-0.959316,1,5539.5,0.150748,4933,0,2
2889,-8.97911,3.59322,-0.959316,1,4867,0.0969556,8849,0,0
2890,3.85229,-7.29626,-0.959316,1,4493,0.245325,1297,0,1
2891,-10.4576,5.87338,-0.959316,1,5803,0.227723,2220,0,0
2892,2.34769,3.94663,-0.959316,1,6048.5,0.236656,4938,0,2
2893,2.19533,4.20235,-0.959316,1,6049.5,0.110873,4938,0,2
2894,-10.4175,4.70709,-0.959316,1,4775.5,0.0812163,1671,0,0
2895,5.37835,-8.46356,-0.959316,1,5719,0.0681206,1677,0,1
2896,-8.90872,-5.89008,-0.959316,1,4327.5,0.0590441,8869,0,3
2897,2.13611,5.04812,-0.959316,1,4602,0.132649,1626,0,2
2898,5.872,-5.75504,-0.959316,1,3730,0.526196,8458,0,1
2899,4.39436,-8.09982,-0.959316,1,5763,0.127288,2870,0,1
2900,-9.62152,-7.05414,0.166908,1,3746,0.135687,6443,0,3
2901,-8.51609,-5.53098,0.166908,1,4355.5,0.182359,6477,0,3
2902,2.73738,1.76603,0.166908,1,3306,0.232022,7309,0,2
2903,6.33238,-8.78985,0.166908,1,4007.5,0.131864,5722,0,1
2904,-10.5914,4.48106,0.166908,1,4789.5,0.1603,6645,0,0
2905,5.789,-7.02048,0.166908,1,4799,0.163658,5076,0,1
2906,-9.18018,4.00346,0.166908,1,5719,0.229641,2707,0,0
2907,4.93305,-7.86871,0.166908,1,6125.5,0.301643,9045,0,1
2908,2.53305,2.16365,0.166908,1,5062.5,0.0613453,8076,0,2
2909,0.902284,6.68102,0.166908,1,2211.5,0.485669,2315,0,2
2910,-8.23744,-6.77904,0.166908,1,3842,0.419631,9081,0,3
2911,6.12918,-6.30038,0.166908,1,5377,0.0289919,2948,0,1
2912,-9.24475,-6.22003,0.166908,1,5584.5,0.0658644,5069,0,3
2913,-9.95285,-4.61035,0.166908,1,6134,0.101777,3548,0,3
2914,4.67738,-7.02593,0.166908,1,4871,0.125197,109,0,1
2915,-10.7477,7.10721,0.166908,1,4329.5,0.292764,4055,0,0
2916,-9.64049,3.7328,0.166908,1,5676.5,0.0540181,7321,0,0
2917,-9.67171,-6.12313,0.166908,1,5877,0.457272,7371,0,3
2918,2.55127,3.1573,0.166908,1,4774,0.124106,5995,0,2
2919,2.02006,3.99273,0.166908,1,6143.5,0.0851267,7308,0,2
2920,-10.0531,5.19575,0.166908,1,4945.5,0.0517495,6456,0,0
2921,7.67552,-5.61299,0.166908,1,1615,0.61252,1717,0,1
2922,5.83489,-8.10004,0.166908,1,5958,0.0838111,2574,0,1
2923,4.8722,-6.11599,0.166908,1,5624.5,0.199355,2357,0,1
2924,2.1968,3.68947,0.166908,1,6123.5,0.155761,1462,0,2
2925,-9.81314,4.89839,0.166908,1,4919.5,0.0769721,5741,0,0
2926,-9.18342,4.43786,0.166908,1,4751.5,0.0822278,3787,0,0
2927,1.86382,4.3418,0.166908,1,6123.5,0.0713477,2516,0,2
2928,-9.74831,3.44814,0.166908,1,4313.5,0.111245,5906,0,0
2929,-8.79964,4.81989,0.166908,1,4659.5,0.218699,2542,0,0
2930,5.42683,-5.2963,0.166908,1,3538.5,0.408523,3541,0,1
2931,-8.3032,-5.2554,0.166908,1,4202,0.121957,4880,0,3
2932,-9.92085,-5.41737,0.166908,1,4913.5,0.0338201,2939,0,3
2933,-10.2845,-6.32306,0.166908,1,5737,0.142704,969,0,3
2934,-9.29454,-5.22749,0.166908,1,4853.5,0.049743,2981,0,3
2935,3.1484,3.24877,0.166908,1,4546,0.243577,2077,0,2
2936,-8.90363,-3.13961,0.166908,1,4469.5,0.0699351,2520,0,3
2937,-9.63468,4.35558,0.166908,1,4821.5,0.126732,5460,0,0
2938,2.36182,5.50174,0.166908,1,5473.5,0.123151,7939,0,2
2939,-9.95297,-5.42797,0.166908,1,4919.5,0.128039,122,0,3
2940,2.97378,5.201,0.166908,1,4413,0.163338,8073,0,2
2941,-10.0198,5.41374,0.166908,1,6133.5,0.152566,143,0,0
2942,5.37937,-7.17419,0.166908,1,4904.5,0.0624122,7375,0,1
2943,5.25326,-6.47156,0.166908,1,5921.5,0.111858,909,0,1
2944,1.78488,4.71921,0.166908,1,4832.5,0.0387774,541,0,2
2945,-12.0937,-5.88139,0.166908,1,3338,0.168101,2599,0,3
2946,3.82418,-8.68522,0.166908,1,4236,0.178888,4351,0,1
2947,2.86614,2.7715,0.166908,1,4460,0.11788,6496,0,2
2948,6.12119,-6.32825,0.166908,1,5421.5,0.176442,4884,0,1
2949,-10.9349,-5.20849,0.166908,1,4775.5,0.0724938,3371,0,3
2950,5.44841,-6.18688,0.166908,1,5654,0.23819,6575,0,1
2951,4.09381,-6.36602,0.166908,1,5544,0.102205,2502,0,1
2952,-8.68092,-5.81469,0.166908,1,4371.5,0.178192,5824,0,3
2953,3.73569,2.54178,0.166908,1,4277.5,0.237146,3055,0,2
2954,4.85014,-6.64372,0.166908,1,5991,0.0775242,5929,0,1
2955,-13.0143,4.79714,0.166908,1,2008,0.346054,1154,0,0
2956,-7.83466,5.20915,0.166908,1,3637.5,0.223999,2787,0,0
2957,1.52599,5.33713,0.166908,1,5604,0.151489,8058,0,2
2958,-10.0538,-5.30071,0.166908,1,4935.5,0.159394,4077,0,3
2959,-10.3242,-3.54872,0.166908,1,4415,0.0915454,6470,0,3
2960,-11.9046,3.98954,0.166908,1,4557,0.245142,4350,0,0
2961,1.72907,4.41463,0.166908,1,4868,0.0861848,5980,0,2
2962,1.43686,3.81288,0.166908,1,6095,0.120277,3742,0,2
2963,-10.315,5.60224,0.166908,1,6055,0.16426,539,0,0
2964,2.31923,2.55126,0.166908,1,5597.5,0.112865,3660,0,2
