index,x0,x1,x2,weight,rho,delta,nh,isSeed,clusterId
445,-21.57,-53.06,14.93,1,7,25.9784,430,0,1
446,40.13,-12.99,-65.68,1,2,7.3574,595,0,1
447,-32.51,-59.22,-21.93,1,2.5,12.1664,312,0,1
448,-45.3,-57.7,-1.79,1,3,0.822982,494,0,1
449,-28.29,-3.51,112.08,1,2.5,15.7296,225,0,1
450,11.49,-70.31,71.8,1,3,16.917,937,0,1
451,-12.75,86.04,-38.33,1,4.5,15.1751,315,0,1
452,-10.49,55.72,-75.14,1,1.5,15.7456,789,0,1
453,-17.84,35.85,57.39,1,5,14.641,62,0,0
454,1,-93.29,18.92,1,3,11.1942,891,0,1
455,-89.24,-3.24,-128.54,1,2,15.0908,785,0,1
456,-17.97,-42.42,22.05,1,5.5,13.299,445,0,1
457,65.24,39.52,10.13,1,1.5,13.1258,506,0,1
458,60.45,132.06,-80.97,1,1,44.2247,920,0,1
459,84.01,3.31,20.44,1,3,16.5257,203,0,1
460,-13.17,76.29,-96,1,4.5,18.4857,415,0,1
461,30.98,-17.15,50.21,1,4.5,12.5475,69,0,1
462,-6.37,86.45,-103.21,1,3,13.9395,80,0,1
463,7.51,14.42,-26.59,1,6.5,14.3399,801,0,1
464,124.98,10.21,73.65,1,3,46.3304,577,0,1
465,-57.08,-29.42,18.77,1,2.5,17.0866,875,0,1
466,46.26,4.35,-42.27,1,3,17.6791,787,0,1
467,-10.94,56.29,6.29,1,5,15.0677,663,0,0
468,68.76,24.99,-97.03,1,2.5,12.542,972,0,1
469,67.49,-44.47,-6.4,1,2,9.19628,779,0,1
470,-51.77,-44.76,-33.28,1,3.5,17.3332,690,0,1
471,82.98,74.85,99.04,1,1,34.5766,797,0,0
472,7.79,-134.7,42.48,1,1.5,19.7629,428,0,1
473,8.5,0.8,24.89,1,6,14.2146,438,0,1
474,26.94,39.11,11.7,1,3.5,9.6045,504,0,1
475,-86.48,6.85,-41.15,1,2,8.69269,121,0,0
476,47.79,-5.11,-88.97,1,2.5,12.0566,523,0,1
477,-63.05,-52.85,-77.13,1,2.5,13.9805,168,0,1
478,31.79,50.19,-63.92,1,2.5,17.9439,515,0,1
479,23.8,17.52,-8.19,1,10.5,11.5908,760,0,1
480,-76,-119.27,188.27,1,1,49.5521,832,0,1
481,43.2,0.94,50.89,1,6.5,14.1279,700,0,1
482,16.7,67.06,-52.71,1,2,16.8594,998,0,1
483,18.19,-4.69,-93.94,1,3,11.3419,647,0,1
484,4.79,-13.04,80.11,1,3,10.9408,865,0,1
485,-51.9,46.58,-77.34,1,1,24.052,84,0,1
486,-51.37,71.58,11.97,1,2.5,11.9327,709,0,0
487,-60.9,111.13,-85.13,1,1,33.9676,316,0,1
488,-30.44,104.95,-0.82,1,1.5,24.5187,782,0,1
489,3.84,-102.66,31.64,1,2.5,16.0518,454,0,1
490,-111.45,84.01,85.89,1,1,37.0519,976,0,0
491,73.98,42.19,-108.44,1,2,10.2027,359,0,1
492,-11.6,14.41,-131.09,1,3.5,15.2504,403,0,1
493,105.06,38.69,35.32,1,1,22.7502,825,0,1
494,-44.65,-57.28,-1.51,1,3,13.2321,105,0,1
495,-43.11,46.43,-3.94,1,6,11.2698,202,0,0
496,-11.12,51.63,-42.19,1,2,9.50076,526,0,0
497,23.1,54.6,68.88,1,3,15.0334,517,0,1
498,29.5,12.75,98.79,1,3.5,11.6056,980,0,0
499,-35.68,-1.03,-86.25,1,2,19.5526,108,0,1
500,91.31,105.05,-37.21,1,1,20.8452,645,0,1
501,-49.07,109.45,33.55,1,1,23.8386,999,0,0
502,-18.47,-47.09,-38.11,1,3,21.3491,272,0,1
503,-71.92,43.05,-100.84,1,2,10.7825,940,0,1
504,20.02,43.51,6.7,1,4,16.9455,932,0,1
505,-55.14,-91.64,19.79,1,1.5,15.4303,895,0,1
506,53.64,33.96,7.52,1,2,16.7451,395,0,1
507,4.47,96,73.13,1,1,21.7524,420,0,0
508,71.62,59.84,33.34,1,1,22.193,912,0,1
509,-1.76,21.77,12.39,1,2,11.3954,652,0,0
510,39.13,-15.38,40.29,1,4.5,9.06962,548,0,1
511,108.02,-51.03,11.16,1,1.5,23.4965,680,0,1
512,-22.38,52.81,45.29,1,2.5,15.8715,668,0,0
513,62.64,-91.59,115.28,1,1,20.7039,975,0,1
514,26.94,86.47,24.58,1,2,16.3375,740,0,0
515,27.61,55.87,-80.42,1,2.5,16.7514,106,0,1
516,-50.68,70.24,-87.65,1,3,25.7858,415,0,1
517,21.8,58.35,54.38,1,3,16.7075,914,0,1
518,5.16,20.43,-93.13,1,4.5,16.068,626,0,1
519,-28.54,49.54,132.67,1,1.5,8.99067,533,0,1
520,-41.96,-90.56,-195.25,1,2,84.0462,954,0,1
521,9.11,-109.84,15.36,1,2.5,17.0512,428,0,1
522,75.81,-14.63,16.92,1,2,17.6831,882,0,1
523,45.47,-2.33,-100.47,1,2.5,17.3116,1,0,1
524,5.4,-103.6,-3.62,1,1,20.321,521,0,1
525,-9.45,-45.32,-0.27,1,4.5,7.00727,19,0,1
526,-13.37,59.89,-38.07,1,3,14.5598,613,0,0
527,-40.14,27.96,-64.43,1,1.5,19.3531,869,0,1
528,-39.95,57.02,15.01,1,5,12.5906,638,0,0
529,-4.9,58.07,49.88,1,3,12.2557,25,0,0
530,3.4,-79.97,-9.8,1,2,11.991,143,0,1
531,-92.41,-10.35,-69.17,1,1,25.3208,812,0,1
532,56.48,67.78,-3.29,1,2.5,19.8943,361,0,1
533,-22.15,49.78,126.35,1,1.5,29.4854,557,0,1
534,25.12,29.86,-20.02,1,6,16.1212,760,0,1
535,63.82,76.95,5.26,1,1.5,14.5281,532,0,1
536,32.37,27.93,-37.05,1,6,24.2948,760,0,1
537,-112.56,-8.31,24.97,1,1.5,44.0147,703,0,0
538,7.53,-5.55,-157.33,1,1.5,17.3697,687,0,1
539,75.61,33,94.02,1,2,9.37659,772,0,0
540,-6.1,-55.67,42.73,1,4.5,12.1403,651,0,1
541,40.04,69.51,-33.93,1,2.5,17.9113,118,0,1
542,-20.41,-64.2,4.6,1,4.5,5.62756,585,0,1
543,-57.19,-6.71,6.66,1,3,13.3247,169,0,0
544,-95.7,-11.01,38.85,1,1,22.0046,537,0,0
545,-30.04,13.19,13.61,1,3,8.56377,338,0,1
546,27.09,109.56,102.6,1,1,25.6869,788,0,0
547,65.75,-5.88,54.18,1,3.5,15.4682,705,0,1
548,42.08,-22.88,36.13,1,6,19.552,874,0,1
549,86.76,-37.47,143.96,1,2.5,81.0565,270,0,1
550,-39.78,38.69,33.84,1,5.5,9.98016,725,0,0
551,4.13,29.7,-113.74,1,4.5,6.84324,376,0,1
552,6.88,28.1,-13.85,1,5,18.7042,463,0,1
553,-34.32,-14.47,-8.73,1,3.5,18.284,172,0,1
554,-19.68,51,-8.25,1,5,12.4951,866,0,0
555,-83.94,36.81,-45.19,1,2,21.9274,661,0,0
556,42.7,-39.84,-274.68,1,1,95.0649,954,0,1
557,-2.84,51.31,148.58,1,2.5,48.3274,706,0,1
558,53.69,-24.97,77.63,1,1,21.8474,208,0,1
559,-71.06,141.67,29.97,1,1,37.0487,999,0,0
560,30.51,120.75,71.19,1,1,20.1663,788,0,0
561,14.83,-70.7,53.01,1,2,19.0885,450,0,1
562,15.89,-41.34,70.57,1,5.5,12.8565,937,0,1
563,23.26,29.65,-27.09,1,5.5,7.31359,534,0,1
564,5.48,-6.99,110.77,1,1.5,18.6657,609,0,1
565,-89.36,-55.69,113.09,1,1,21.4082,859,0,1
566,118.99,-70.92,68.42,1,1.5,10.4379,884,0,1
567,-2.56,-49.05,-22.3,1,6,15.1013,53,0,1
568,13.68,-10.16,-135.65,1,3,8.87375,687,0,1
569,-29.88,70.87,13.56,1,3,15.5386,709,0,0
570,19.38,-37.91,25.75,1,4,11.0712,934,0,1
571,52.04,22.21,-60.55,1,5,31.1749,536,0,1
572,-12.1,-75.51,94.29,1,2,14.5461,840,0,1
573,60.59,34.45,71.74,1,1.5,13.4838,599,0,0
574,-79.95,-27.36,-45.12,1,2,32.9997,916,0,0
575,-47.14,-40,62.02,1,3.5,6.5105,260,0,1
576,-20.19,-12.04,74.16,1,2,18.437,98,0,1
577,82.75,13.72,54.92,1,3,19.305,705,0,1
578,13.37,-20.09,16.49,1,8,38.6657,138,0,1
579,39.29,-38.54,31.26,1,2,16.6354,548,0,1
580,49.51,52.5,84.75,1,1.5,11.9838,983,0,0
581,-31.44,-45.03,9.09,1,6,14.0001,445,0,1
582,21.41,-25.94,26.96,1,7.5,14.439,578,0,1
583,-91,-115.89,70.03,1,2,44.7582,604,0,1
584,21.88,-30.71,4.87,1,2.5,12.7011,221,0,1
585,-23.03,-61.67,8.89,1,5,6.76404,610,0,1
586,57.74,40.43,30.93,1,1.5,11.838,331,0,1
587,49.67,-7.81,54.74,1,3,11.3028,883,0,1
588,26.37,4.04,-23.28,1,8,8.67776,801,0,1
589,1.35,57.07,73.18,1,3.5,10.757,738,0,0
590,62.54,9.65,-48.75,1,4.5,14.6156,134,0,1
591,13.01,8.11,-0.48,1,3.5,12.2637,138,0,1
592,-64.07,11.33,89.81,1,2.5,18.9938,695,0,0
593,58.62,101.41,-134.73,1,1,29.2975,621,0,1
594,-13.58,135.48,-47.82,1,1.5,19.2958,854,0,1
595,46.01,-8.58,-65.35,1,2,15.6508,307,0,1
596,-13.63,-7.7,-188.65,1,1.5,47.029,327,0,1
597,58.96,5.86,66.37,1,4.5,13.8386,883,0,1
598,-12.07,21.74,-54.17,1,1.5,12.1416,654,0,1
599,70.68,25.52,72.25,1,1.5,23.5412,539,0,0
600,16.52,38.58,89.63,1,4.5,10.9955,958,0,0
601,-80.91,159.5,-56.18,1,1,71.9735,594,0,1
602,16.03,17.51,-64.18,1,2,10.8145,776,0,1
603,20.5,102.35,-9.89,1,1.5,15.3418,207,0,0
604,-135.62,-116.08,73.54,1,2,80.4554,332,0,1
605,-61.4,-15.55,21.26,1,2,14.739,465,0,1
606,6.28,13.6,31.72,1,3.5,12.6883,731,0,0
607,-138.94,34.43,-62.27,1,1,24.1017,808,0,1
608,14.71,-101.55,141.67,1,1,28.7843,167,0,1
609,-7.91,1.57,120.56,1,3,15.7109,225,0,1
610,-23.86,-58.72,2.86,1,5.5,8.81472,105,0,1
611,19.21,89.75,55.83,1,3,21.4799,157,0,0
612,-17.77,32.8,97.63,1,1.5,19.757,279,0,0
613,-25.05,65.28,-31.25,1,4.5,16.9752,244,0,0
614,16.87,-77.41,-33.65,1,2,19.9405,143,0,1
615,-52.17,-45.52,-2.82,1,3,14.036,898,0,1
616,-12.31,58.05,-188.87,1,1,35.1762,264,0,1
617,-32.15,69.29,36.76,1,1,20.9715,512,0,0
618,-116.63,-13.51,-4.47,1,1,28.7212,180,0,0
619,-42.17,-49.88,95.49,1,2.5,14.6404,795,0,1
620,-12.62,68.65,11.48,1,3.5,13.5103,467,0,0
621,30.22,94.86,-137.71,1,1.5,43.0834,382,0,1
622,-28.56,-31.43,94.52,1,2.5,16.3673,927,0,1
623,39.88,-6.54,-16.2,1,5.5,13.118,232,0,1
624,11.6,-70.94,111.33,1,1.5,19.2904,930,0,1
625,-6.63,-8.99,59.09,1,2.5,13.5939,865,0,1
626,-4.38,30.12,-101.69,1,5.5,19.8076,893,0,1
627,-43.5,-55.01,-66.2,1,2,18.0077,168,0,1
628,-21.44,-44.67,-60.84,1,2.5,9.36167,921,0,1
629,-67.24,52.32,-12.66,1,3.5,7.42319,38,0,0
630,-69.04,15.99,107.63,1,3,11.8796,695,0,0
631,16.91,-17.13,61.24,1,3.5,12.5908,54,0,1
632,-21.81,8.08,34.06,1,4,12.9339,4,0,0
633,10.55,2.05,-35.5,1,5,15.545,463,0,1
634,56.81,-46.81,118.74,1,1.5,28.1337,696,0,0
635,-85,-60.2,20.01,1,1,23.1844,800,0,1
636,-78.67,77.93,64.88,1,2,38.7864,784,0,0
637,-24.87,10.17,103.68,1,2.5,9.0827,689,0,1
638,-45.83,45.89,15.28,1,5,18.9926,202,0,0
639,-62.22,62.49,-154.99,1,1,29.172,264,0,1
640,5.67,51.04,14.51,1,2,17.9894,504,0,1
641,-4.55,77.12,65.71,1,5.5,32.5194,738,0,0
642,63.84,68.63,-122.74,1,1,25.8099,117,0,1
643,-31.14,-23.02,154.36,1,1.5,30.5966,235,0,1
644,40.01,-70.81,100.23,1,2,14.1481,930,0,1
645,84.88,87.49,-28,1,2,25.4407,361,0,1
646,29.69,-39.95,66.81,1,5.5,6.08521,913,0,1
647,8.04,-8.43,-90.53,1,3.5,19.5238,139,0,1
648,-67.75,3.63,23.92,1,2.5,16.7391,790,0,0
649,60.03,-81.71,9.48,1,1.5,32.2718,10,0,1
650,1.46,33.56,84.57,1,4.5,8.84878,958,0,0
651,-7.18,-47.43,33.88,1,5,6.9058,733,0,1
652,-2.37,32.04,7.49,1,2.5,8.27712,28,0,0
653,-107.82,105.05,23.88,1,1,55.7611,976,0,0
654,-10,17.13,-65.21,1,2.5,22.5148,781,0,1
655,-40.27,34.07,18.53,1,4.5,12.2282,966,0,0
656,3.66,-19.33,-23.8,1,3.5,8.65766,929,0,1
657,-46.29,-85.15,-1.4,1,1.5,17.2485,895,0,1
658,-80.62,13.77,-74.71,1,1,22.7248,812,0,1
659,35.98,116.28,-123.45,1,1,26.3693,621,0,1
660,-39.05,-102.81,35.85,1,1.5,19.3347,13,0,1
661,-64.24,38.32,-35.68,1,5.5,38.983,495,0,0
662,24.77,-64.95,9.35,1,1.5,15.2574,320,0,1
663,-25.68,53.18,6.6,1,5.5,10.7876,202,0,0
664,-68.52,-73.98,103.5,1,2.5,37.1621,795,0,1
665,-43.44,-64.51,42.35,1,2,15.5559,422,0,1
666,-68.45,27.97,-102.36,1,2,15.0228,940,0,1
667,-15.69,86.78,-15.45,1,3,14.636,343,0,1
668,-32.12,44.58,35.84,1,4.5,9.86751,550,0,0
669,-52.1,9.49,111.67,1,2.5,17.1324,695,0,0
670,-31.78,-30.49,-67.36,1,3,9.25895,838,0,1
671,50.12,-3.11,117.05,1,2,18.712,102,0,0
672,44.41,43.73,-71.55,1,2,13.5729,240,0,1
673,-116.68,47.55,39.42,1,1,33.0399,887,0,0
674,54.93,26.81,-52.63,1,4.5,7.86865,134,0,1
675,83.74,-22.29,-141.49,1,2,19.3746,836,0,1
676,30.51,-65.45,73.73,1,2,19.7257,450,0,1
677,-3.5,-26.24,109.08,1,3,15.1868,989,0,1
678,44.81,53.18,107.46,1,2.5,19.2583,743,0,0
679,73.15,-5.9,-20.06,1,4,8.80789,294,0,1
680,108.34,-54.61,-12.06,1,2,44.4105,990,0,1
681,51.45,-28.23,-56.98,1,3,19.6596,234,0,1
682,-47.16,-5.88,-70.76,1,2,25.8616,250,0,1
683,-85.41,-14.83,84.46,1,1,23.6055,910,0,0
684,32.51,49.84,12.44,1,3.5,11.1631,754,0,1
685,-32.19,116.67,129.89,1,1,25.0835,826,0,0
686,-38.96,23.33,41.65,1,8.5,8.65533,85,0,0
687,11.44,-3.13,-140.58,1,3,22.662,872,0,1
688,-34.11,-10.57,27.58,1,2.5,9.34427,243,0,1
689,-23.68,13.49,112.05,1,2.5,17.8014,225,0,1
690,-46.23,-32.6,-22.24,1,4,36.8078,581,0,1
691,-22,99.11,94.39,1,1,31.119,803,0,1
692,-5.83,-113,-32.45,1,2,18.2912,40,0,1
693,-40.39,2.02,70.63,1,4,15.4258,255,0,0
694,-68.93,30.38,16.2,1,3.5,14.3237,790,0,0
695,-59.92,22.85,104.33,1,3.5,36.0815,211,0,0
696,56.5,-20.17,109.7,1,1.5,19.641,671,0,0
697,84.12,-15.23,-13.5,1,3,13.475,792,0,1
698,36.35,-8.79,-166.69,1,1,30.4746,538,0,1
699,-2.42,63.91,-2.58,1,4,14.4683,467,0,0
700,36.79,13.16,53.92,1,7.5,6.8103,253,0,1
701,18.55,75.57,-27.43,1,3.5,18.102,861,0,1
702,-60.45,-39.13,-97.15,1,1,24.409,477,0,1
703,-76.23,14.14,35.62,1,2.5,10.9367,830,0,0
704,15.37,-81.38,-4.69,1,2.5,9.76842,143,0,1
705,72.61,1.51,65.91,1,5,24.7965,883,0,1
706,-19.36,5.96,146.13,1,3,37.8433,756,0,1
707,51.67,42.88,-95.93,1,1.5,15.6452,359,0,1
708,-58.16,-64.13,-88.77,1,3.5,50.0853,94,0,1
709,-43.11,62.98,11.52,1,4,7.59521,528,0,0
710,12.42,44.33,-12.89,1,3,15.6956,252,0,1
711,-11.73,12.61,-33,1,2,5.19231,100,0,1
712,80.45,-35.82,-92.17,1,1,27.0727,918,0,1
713,-38.59,-29.57,-170.44,1,1,27.755,149,0,1
714,-63.28,-72.55,22.1,1,1,20.8812,505,0,1
715,-69.3,27.6,-9.48,1,3,14.4342,44,0,0
716,-25.15,33.95,-120.83,1,4,11.0389,403,0,1
717,16.39,29.39,115.7,1,2,17.081,867,0,0
718,54.38,-32.12,14.76,1,2.5,14.3922,941,0,1
719,-56.46,44.59,-23.9,1,5,15.447,661,0,0
720,34.25,-167.51,3.6,1,1,38.2995,107,0,1
721,41.49,13.69,197.74,1,1,34.9584,383,0,0
722,-31.02,-62.24,85.29,1,4,34.9285,260,0,1
723,40.84,102.24,-43.36,1,1,34.0708,541,0,1
724,-28.55,-18.5,-116.87,1,3,19.5902,974,0,1
725,-37.8,35.72,43.16,1,7.5,12.5355,686,0,0
726,2.74,62.95,-104.67,1,4.5,13.2082,237,0,1
727,54.44,-57.63,-82.81,1,1,25.8979,960,0,1
728,5.68,-19.2,-91.06,1,3,11.0383,647,0,1
729,88.51,46.53,-18.84,1,1.5,18.854,820,0,1
730,-38.45,29.38,-93.61,1,1.5,11.8611,869,0,1
731,5.12,22.25,40.93,1,6,14.5909,987,0,0
732,-42.54,-53.02,155.07,1,2,25.6102,72,0,1
733,-0.94,-45.93,36.43,1,5,19.3091,430,0,1
734,-16.31,-16.24,12.88,1,6,8.33961,367,0,1
735,-4.09,8.99,101.03,1,3,14.5754,225,0,1
736,7.62,17.03,-43.65,1,3,9.70295,751,0,1
737,19.85,-4.22,90.96,1,2,17.2218,394,0,1
738,6.55,49.47,78.74,1,5.5,32.9199,834,0,0
739,-45.17,-35.18,37.15,1,4.5,9.6693,163,0,1
740,30.08,95.95,37.51,1,3,37.9166,81,0,0
741,-31.19,-132.12,25.1,1,1.5,13.4966,943,0,1
742,-22.21,-13.82,-48.26,1,2,7.98661,992,0,1
743,51.29,39.19,119,1,3,29.1649,867,0,0
744,-47.3,-24.81,61.77,1,4,14.5431,855,0,1
745,99.12,-21.89,87.67,1,1,27.1219,757,0,1
746,-22.17,38.76,13.96,1,4.5,13.5872,966,0,0
747,-76.1,8.43,-168.08,1,1,21.7666,297,0,1
748,70.63,39.58,-138.05,1,1,29.913,491,0,1
749,-121.43,-12.65,-145.81,1,1,30.0779,296,0,1
750,4.86,-24.55,16.82,1,6.5,9.61356,578,0,1
751,7.56,7.37,-42.74,1,3,9.4689,633,0,1
752,0.45,-96.33,52.3,1,4,37.7208,891,0,1
753,43.29,-50.11,-40.6,1,4.5,36.6285,961,0,1
754,38.35,47.2,3.3,1,4.5,12.4903,932,0,1
755,-2.62,-43.65,-114.14,1,4,12.0977,381,0,1
756,-21.68,-25.11,124.65,1,4,25.8522,870,0,1
757,110.65,-3.41,71.51,1,1.5,19.8855,464,0,1
758,77.32,-52.51,-54.82,1,2.5,27.0713,348,0,1
759,26.12,49.83,-18.69,1,3.5,15.3708,932,0,1
760,32.4,16.1,-15.83,1,11,8.86116,844,0,1
761,57.32,-1.27,85.49,1,1.5,18.4331,102,0,0
762,56.25,24.14,50.06,1,4,17.3103,802,0,1
763,32.8,-122.5,53.04,1,1,26.019,945,0,1
764,-57.67,36.04,30.97,1,3.5,18.3115,550,0,0
765,49.01,-72.04,-158.97,1,1,37.814,421,0,1
766,99.9,-62.36,-62.53,1,1,20.5756,778,0,1
767,-13.85,36.47,-82.37,1,1.5,13.0813,352,0,1
768,-67.25,-54.2,71.45,1,5,70.1533,986,0,1
769,5.93,-56.81,-52.45,1,2.5,8.43747,917,0,1
770,6.13,-29.56,102.37,1,1.5,12.1977,677,0,1
771,-18.31,-131.26,-85.78,1,1.5,55.7224,40,0,1
772,84.48,36.03,94.27,1,2,37.8406,983,0,0
773,-16.26,-54.71,-2.42,1,5,6.44909,189,0,1
774,31.46,-4.4,-129.65,1,1.5,19.6292,568,0,1
775,34.37,20.3,79.69,1,3.5,4.78214,953,0,0
776,19.61,23.73,-72.27,1,2.5,19.6769,781,0,1
777,-55.44,6.87,48.41,1,4,16.582,293,0,0
778,79.47,-63.75,-60.52,1,2,12.7848,758,0,1
779,64.18,-38.7,-0.05,1,3,28.6108,409,0,1
780,-0.41,-69.54,7.39,1,3,17.6452,891,0,1
781,4.54,16.11,-82.37,1,3.5,11.6114,518,0,1
782,-19.05,114.76,-20.19,1,1.5,16.5115,0,0,1
783,-56.64,-53.37,10.35,1,3,19.2675,875,0,1
784,-41.43,68.02,60.48,1,2,28.7225,512,0,0
785,-96.31,5.6,-138.52,1,2,31.8701,297,0,1
786,1.53,-72.76,75.06,1,1.5,10.7625,450,0,1
787,38.01,18.07,-49.77,1,3.5,17.0537,536,0,1
788,43.49,110.65,82.86,1,1.5,34.958,843,0,0
789,-17.21,68.9,-80.53,1,2.5,17.614,460,0,1
790,-68.2,20.2,26.25,1,3.5,22.3686,293,0,0
791,127.55,77.94,-46.68,1,1.5,16.8861,357,0,1
792,82.18,-2.03,-15.39,1,3,6.01641,146,0,1
793,-57.49,-45.68,29.07,1,3.5,7.49118,875,0,1
794,43.21,117.36,26.41,1,1.5,27.459,740,0,0
795,-38.41,-60.63,86.29,1,3.5,7.62917,722,0,1
796,-13.95,-23.77,21.58,1,5.5,4.69335,367,0,1
797,55.04,66.66,117.69,1,1.5,19.7741,678,0,0
798,-31.24,-103.58,-31.65,1,2,37.4729,40,0,1
799,46.33,37.25,171.11,1,1,21.3114,383,0,0
800,-100.04,-77.41,16.12,1,1,21.9179,161,0,1
801,19.84,9.39,-21.27,1,9.5,10.3978,138,0,1
802,39.39,24.78,53.93,1,6,11.5979,253,0,1
803,-27.03,77.87,116.57,1,1,30.1415,533,0,1
804,36.53,17.13,83.76,1,4,7.78026,953,0,0
805,-43.23,-17.83,-29.98,1,2,16.9429,690,0,1
806,10.77,-46.13,83.03,1,2.5,14.2972,562,0,1
807,-54.57,30.62,162.09,1,1,35.3764,831,0,1
808,-135.71,17.19,-78.8,1,1,30.173,939,0,1
809,-19.32,90.09,-47.81,1,2.5,12.2245,451,0,1
810,-110.17,-74.47,106.62,1,1,39.3091,332,0,1
811,-31.51,-80.42,-107.7,1,1,22.071,397,0,1
812,-69.32,-2.04,-62.93,1,1,20.9598,858,0,1
813,58.32,-56.68,-116.35,1,2,18.4791,880,0,1
814,31.67,150.9,162.74,1,1,77.3641,835,0,0
815,-18.51,6.48,-96.14,1,3,26.589,352,0,1
816,25.55,-13.6,22.54,1,7,13.746,582,0,1
817,-25.18,-30.48,60.14,1,4.5,28.9455,142,0,1
818,-56.95,74.26,14.51,1,2,6.69107,486,0,0
819,92.09,-57.95,97.39,1,1,23.7763,112,0,0
820,88.9,38.84,-36.05,1,3.5,34.3618,432,0,1
821,109.34,24.43,57.35,1,1,26.6929,464,0,1
822,83.08,24.18,-64.24,1,1.5,17.9128,197,0,1
823,114.11,-149.3,-11.73,1,1,80.8267,963,0,1
824,30.87,66.52,18.65,1,1.5,17.8739,684,0,1
825,106.2,29.06,14.74,1,2,34.4666,459,0,1
826,-48.01,135.36,135.33,1,1,76.0594,868,0,0
827,113.38,-46.44,-98.07,1,2,50.5363,391,0,1
828,2.54,50.46,101.82,1,1.5,17.9423,958,0,0
829,-19.68,36.57,30.89,1,5,11.7377,75,0,0
830,-76.24,24.41,31.86,1,2.5,10.6695,790,0,0
831,-37.17,4.81,178.9,1,1,37.3148,706,0,1
832,-103.02,-90.89,157.94,1,1,36.8003,365,0,1
833,-51.08,-8.41,69.45,1,3,14.9818,693,0,0
834,0.96,30.77,52.23,1,6,9.24321,987,0,0
835,74.37,86.51,158.76,1,1,49.5421,797,0,0
836,68.09,-26.69,-130.95,1,2,45.101,523,0,1
837,19.38,36.24,40.21,1,8,27.9442,253,0,1
838,-29.35,-34.97,-59.63,1,3.5,19.592,921,0,1
839,6.48,-19.11,85.3,1,2.5,8.16316,484,0,1
840,-23.05,-74.97,84.73,1,3.5,15.0296,722,0,1
841,-40.69,18.38,-7.22,1,4.5,28.3446,495,0,0
842,-28.31,-68.83,159.66,1,1.5,17.9806,72,0,1
843,47.98,92.52,53.31,1,2,24.1208,740,0,0
844,35.8,9.79,-10.62,1,11,999,-1,1,1
845,80.57,-2.18,61.74,1,2.5,9.71425,705,0,1
846,87.96,188.68,64.7,1,1,74.3977,962,0,0
847,49.86,58.93,-20.73,1,2,7.2494,187,0,1
848,-12.51,130.03,16.76,1,1,25.8484,908,0,1
849,-84.51,-40.34,-140.19,1,1.5,34.8237,905,0,1
850,-38.46,108.52,-146.69,1,1,56.5022,80,0,1
851,27.08,-14.17,-12.15,1,2.5,15.4421,623,0,1
852,63.6,8.49,-67.98,1,3.5,6.31811,324,0,1
853,-20.13,22.55,32.27,1,5,12.1101,75,0,0
854,-5.78,117.9,-49.38,1,1.5,25.3653,426,0,1
855,-32.98,-24.15,64.22,1,4,10.8423,817,0,1
856,-32.03,59.3,-108.56,1,2,8.25974,970,0,1
857,29.8,3.28,56.79,1,5.5,11.8436,388,0,1
858,-60.31,-16.16,-75.53,1,1.5,17.3595,682,0,1
859,-76.89,-41.4,123.02,1,2,38.8914,664,0,1
860,-83.06,-54.81,84.19,1,1,20.3134,768,0,1
861,18.5,58.66,-33.89,1,4,7.50601,998,0,1
862,-71.41,8.42,-23.12,1,4,27.5456,363,0,0
863,24.26,52.43,-39.19,1,2.5,7.78187,118,0,1
864,-15.99,-13.37,-107.22,1,2.5,8.58383,974,0,1
865,-1.43,-12.6,71.12,1,3.5,19.7161,54,0,1
866,-32.11,51.93,-7.38,1,6,9.71244,202,0,0
867,30.3,19.86,112.97,1,3,15.8828,498,0,0
868,1.99,141.17,78.31,1,1.5,44.732,262,0,0
869,-38.26,23.68,-83.21,1,2,29.2077,815,0,1
870,4.06,-27.49,124.3,1,4,56.7335,562,0,1
871,7.15,-57.39,-77.51,1,1,24.1629,31,0,1
872,-8.68,-0.04,-130.62,1,3,14.7496,492,0,1
873,-31.85,71.51,-48.61,1,3,16.754,431,0,1
874,39.78,-29.59,54.35,1,6,23.7696,913,0,1
875,-50.97,-43.65,25.99,1,4.5,17.8466,163,0,1
876,53,10.88,32.35,1,3.5,12.9701,71,0,1
877,-12.79,57.42,20.87,1,3.5,10.1864,63,0,0
878,36.74,48.59,-7.41,1,3.5,8.08944,932,0,1
879,-35.6,46.2,-19.79,1,4,6.65662,330,0,0
880,42.43,-55.59,-106.98,1,2.5,39.1973,194,0,1
881,36.79,-11.62,70.58,1,1.5,18.7336,54,0,1
882,93.28,-12.2,18.18,1,2.5,18.2099,459,0,1
883,49.85,3.39,56.25,1,6,8.88564,481,0,1
884,114.38,-70.24,59.08,1,1.5,63.4727,270,0,1
885,42.16,-94.02,21.25,1,1,24.1637,217,0,1
886,24.33,23.54,16.2,1,3,13.9769,209,0,1
887,-108.46,39.34,8.49,1,1,33.9812,23,0,0
888,-5.69,97.89,-84,1,2.5,13.587,985,0,1
889,-26.26,-21.42,43.92,1,3.5,15.5721,120,0,1
890,86.8,-34.5,148.22,1,1.5,5.19327,549,0,1
891,-4.48,-83.7,17.1,1,4,28.1117,542,0,1
892,-16.72,33.36,-130.36,1,3,11.3033,403,0,1
893,-4.11,29.11,-121.47,1,7,104.893,801,0,1
